statusId,sensorName,timestamp,x,y,z
4,accelerometer-kx023,1560900619303000000,-5.1235914,-5.449203,6.5984197
4,accelerometer-kx023,1560900619308000000,-3.5913026,-4.1371803,7.536947
4,accelerometer-kx023,1560900619313000000,-2.1260512,-5.7365074,8.054094
4,accelerometer-kx023,1560900619317000000,-3.0262709,-6.799533,6.799533
4,accelerometer-kx023,1560900619322000000,-3.8881836,-6.9240313,5.3247046
4,accelerometer-kx023,1560900619327000000,-3.1507695,-6.8282633,4.10845
4,accelerometer-kx023,1560900619332000000,-1.3599066,-7.249643,3.4572272
4,accelerometer-kx023,1560900619338000000,0.30645782,-7.07726,3.323152
4,accelerometer-kx023,1560900619343000000,1.1683705,-6.5984197,3.6391866
4,accelerometer-kx023,1560900619347000000,1.7429788,-6.14831,4.3382936
4,accelerometer-kx023,1560900619352000000,1.982399,-5.8322754,5.6886234
4,accelerometer-kx023,1560900619357000000,1.9536686,-5.5641246,7.0485296
4,accelerometer-kx023,1560900619362000000,1.6567876,-5.2289367,8.293514
4,accelerometer-kx023,1560900619368000000,1.2354081,-5.0278234,9.078813
4,accelerometer-kx023,1560900619373000000,0.5554548,-4.9416323,9.624691
4,accelerometer-kx023,1560900619377000000,-0.61291564,-4.673482,9.902418
4,accelerometer-kx023,1560900619382000000,-1.4269443,-4.5681367,9.873688
4,accelerometer-kx023,1560900619387000000,-2.2888567,-4.5681367,9.720459
4,accelerometer-kx023,1560900619392000000,-3.122039,-4.5681367,8.42759
4,accelerometer-kx023,1560900619398000000,-3.7541082,-4.280833,8.465898
4,accelerometer-kx023,1560900619403000000,-4.156334,-4.0318356,8.197746
4,accelerometer-kx023,1560900619408000000,-4.644751,-3.8786068,7.8912888
4,accelerometer-kx023,1560900619413000000,-5.142745,-3.8498764,8.015787
4,accelerometer-kx023,1560900619417000000,-5.8801594,-3.9839516,8.571242
4,accelerometer-kx023,1560900619422000000,-7.0102224,-3.964798,9.126697
4,accelerometer-kx023,1560900619427000000,-7.776367,-3.667917,9.835381
4,accelerometer-kx023,1560900619433000000,-8.283937,-3.3518825,10.907983
4,accelerometer-kx023,1560900619438000000,-8.7532015,-2.815581,11.923124
4,accelerometer-kx023,1560900619443000000,-9.165004,-2.384625,12.909535
4,accelerometer-kx023,1560900619447000000,-7.192182,-1.388637,18.128895
4,accelerometer-kx023,1560900619452000000,-6.0525417,-0.51714754,21.83512
4,accelerometer-kx023,1560900619457000000,-5.5258174,1.283292,25.25404
4,accelerometer-kx023,1560900619462000000,-6.8569937,1.4748282,21.691467
4,accelerometer-kx023,1560900619468000000,-7.833828,1.4269443,22.294806
4,accelerometer-kx023,1560900619473000000,-7.9104424,0.5746084,20.982784
4,accelerometer-kx023,1560900619477000000,-6.9719152,0.35434186,21.41374
4,accelerometer-kx023,1560900619482000000,-6.1866174,0.31603462,21.825542
4,accelerometer-kx023,1560900619487000000,-5.315128,0.50757074,21.883003
4,accelerometer-kx023,1560900619492000000,-4.10845,0.2681506,21.17432
4,accelerometer-kx023,1560900619498000000,-3.3327289,-0.05746084,19.689915
4,accelerometer-kx023,1560900619503000000,-2.9975405,-0.49799395,17.48725
4,accelerometer-kx023,1560900619507000000,-3.4093432,-0.7278373,15.47612
4,accelerometer-kx023,1560900619512000000,-4.280833,-1.0726024,13.723564
4,accelerometer-kx023,1560900619517000000,-4.807557,-1.484405,12.315774
4,accelerometer-kx023,1560900619522000000,-4.6351743,-2.2409728,11.329363
4,accelerometer-kx023,1560900619528000000,-4.721366,-2.7389667,10.630256
4,accelerometer-kx023,1560900619533000000,-5.353435,-2.920926,10.381259
4,accelerometer-kx023,1560900619538000000,-6.397307,-2.8921957,10.783484
4,accelerometer-kx023,1560900619542000000,-7.086837,-2.825158,11.60709
4,accelerometer-kx023,1560900619547000000,-7.192182,-2.873042,12.440272
4,accelerometer-kx023,1560900619552000000,-6.167464,-3.2752678,12.842498
4,accelerometer-kx023,1560900619557000000,-4.7884035,-3.6583402,12.995727
4,accelerometer-kx023,1560900619562000000,-2.9879637,-4.10845,12.708423
4,accelerometer-kx023,1560900619568000000,-2.4229321,-4.10845,12.152967
4,accelerometer-kx023,1560900619573000000,-3.7732618,-3.3518825,12.804191
4,accelerometer-kx023,1560900619578000000,-7.881712,-0.842759,12.698846
4,accelerometer-kx023,1560900619583000000,-7.785944,-1.5610195,10.237606
4,accelerometer-kx023,1560900619588000000,-3.1316159,-5.841852,10.94629
4,accelerometer-kx023,1560900619592000000,-4.5777135,-5.813122,10.936713
4,accelerometer-kx023,1560900619597000000,-7.201759,-4.4915223,9.825804
4,accelerometer-kx023,1560900619602000000,-8.236053,-4.309563,8.6095495
4,accelerometer-kx023,1560900619607000000,-8.504205,-5.21936,8.8777
4,accelerometer-kx023,1560900619612000000,-9.002198,-6.339846,8.322245
4,accelerometer-kx023,1560900619617000000,-9.864111,-6.895301,7.517793
4,accelerometer-kx023,1560900619622000000,-11.233594,-6.445191,6.0142345
4,accelerometer-kx023,1560900619628000000,-8.7053175,-6.9240313,5.0278234
4,accelerometer-kx023,1560900619633000000,-5.0757074,-8.1881695,2.8060043
4,accelerometer-kx023,1560900619638000000,-1.532289,-8.159439,1.3694834
4,accelerometer-kx023,1560900619643000000,0.6703765,-7.4603324,1.5993267
4,accelerometer-kx023,1560900619647000000,1.4173675,-5.9759274,2.5378537
4,accelerometer-kx023,1560900619652000000,-0.48841715,-3.5625722,3.7445314
4,accelerometer-kx023,1560900619657000000,-2.5761611,-2.2601264,5.2768207
4,accelerometer-kx023,1560900619662000000,-5.00867,-1.7429788,6.2823853
4,accelerometer-kx023,1560900619667000000,-6.2728086,-2.96881,7.431602
4,accelerometer-kx023,1560900619672000000,-6.3589997,-4.232949,7.699753
4,accelerometer-kx023,1560900619678000000,-4.261679,-5.707777,7.4986396
4,accelerometer-kx023,1560900619683000000,-1.5897499,-6.4739213,4.7500963
4,accelerometer-kx023,1560900619688000000,-0.7469909,-5.142745,3.1603463
4,accelerometer-kx023,1560900619693000000,0.19153613,-3.715801,2.135628
4,accelerometer-kx023,1560900619698000000,0.9768343,-3.5817258,0.22984336
4,accelerometer-kx023,1560900619702000000,0.1436521,-3.86903,-0.37349546
4,accelerometer-kx023,1560900619707000000,-1.1013328,-4.462792,1.2737153
4,accelerometer-kx023,1560900619712000000,-2.528277,-5.1523223,4.453215
4,accelerometer-kx023,1560900619717000000,-4.5202527,-5.583278,7.1347213
4,accelerometer-kx023,1560900619722000000,-4.9703627,-6.483498,8.963891
4,accelerometer-kx023,1560900619727000000,0.49799395,-7.038953,6.8091097
4,accelerometer-kx023,1560900619733000000,0.49799395,-7.038953,6.8091097
4,accelerometer-kx023,1560900619738000000,0.11492168,-6.1195793,7.1251445
4,accelerometer-kx023,1560900619743000000,0.11492168,-6.1195793,7.1251445
4,accelerometer-kx023,1560900619748000000,0.11492168,-6.1195793,7.1251445
4,accelerometer-kx023,1560900619753000000,0.11492168,-6.1195793,7.1251445
4,accelerometer-kx023,1560900619757000000,-0.4309563,-4.8362875,8.2169
4,accelerometer-kx023,1560900619762000000,-0.5554548,-4.261679,9.337387
4,accelerometer-kx023,1560900619767000000,-0.59376204,-3.9552212,10.189722
4,accelerometer-kx023,1560900619772000000,-0.60333884,-3.6296098,11.128249
4,accelerometer-kx023,1560900619777000000,-0.33518824,-3.1507695,11.951855
4,accelerometer-kx023,1560900619782000000,-0.1436521,-2.5187001,13.158532
4,accelerometer-kx023,1560900619788000000,-0.62249243,-1.8962077,13.857639
4,accelerometer-kx023,1560900619793000000,-1.2066777,-1.6472107,14.796166
4,accelerometer-kx023,1560900619798000000,-2.873042,-0.94810385,16.558298
4,accelerometer-kx023,1560900619802000000,-3.86903,-1.3599066,11.377247
4,accelerometer-kx023,1560900619807000000,-4.3861775,-4.3957543,8.762778
4,accelerometer-kx023,1560900619812000000,-4.9224787,-6.3302693,6.205771
4,accelerometer-kx023,1560900619817000000,-6.588843,-7.1251445,5.1906295
4,accelerometer-kx023,1560900619822000000,-9.184157,-7.067683,3.6487634
4,accelerometer-kx023,1560900619827000000,-10.553641,-6.7324953,1.5993267
4,accelerometer-kx023,1560900619832000000,-11.674128,-6.6079965,0.90021986
4,accelerometer-kx023,1560900619838000000,-11.856087,-6.4068837,1.5610195
4,accelerometer-kx023,1560900619843000000,-10.563218,-5.93762,2.27928
4,accelerometer-kx023,1560900619848000000,-8.456321,-5.7365074,2.8921957
4,accelerometer-kx023,1560900619853000000,-6.5696893,-5.66947,2.9879637
4,accelerometer-kx023,1560900619857000000,-6.646304,-5.793968,4.7022123
4,accelerometer-kx023,1560900619862000000,-6.0621185,-5.90889,5.1140146
4,accelerometer-kx023,1560900619867000000,-5.717354,-5.746084,6.6750345
4,accelerometer-kx023,1560900619872000000,-5.267244,-5.3821654,7.383718
4,accelerometer-kx023,1560900619877000000,-5.650316,-5.2289367,8.418014
4,accelerometer-kx023,1560900619882000000,-6.0621185,-4.76925,8.992621
4,accelerometer-kx023,1560900619888000000,-5.353435,-3.964798,10.314221
4,accelerometer-kx023,1560900619893000000,-4.8745947,-3.572149,11.348516
4,accelerometer-kx023,1560900619898000000,-4.261679,-3.4572272,12.315774
4,accelerometer-kx023,1560900619903000000,-3.6391866,-2.920926,12.689269
4,accelerometer-kx023,1560900619907000000,-2.767697,-2.5091233,12.765883
4,accelerometer-kx023,1560900619912000000,-2.2601264,-2.0685902,12.354081
4,accelerometer-kx023,1560900619917000000,-2.0207062,-1.8195933,11.693281
4,accelerometer-kx023,1560900619922000000,-2.2697031,-1.6376339,11.137826
4,accelerometer-kx023,1560900619927000000,-3.0454245,-1.6376339,10.965444
4,accelerometer-kx023,1560900619932000000,-3.8881836,-1.532289,10.994174
4,accelerometer-kx023,1560900619937000000,-4.1180267,-1.6089035,10.764331
4,accelerometer-kx023,1560900619943000000,-4.0701427,-1.340753,10.505757
4,accelerometer-kx023,1560900619948000000,-4.1659107,-0.8810662,10.5919485
4,accelerometer-kx023,1560900619953000000,-4.5298295,-0.7182605,10.448297
4,accelerometer-kx023,1560900619958000000,-4.6160207,-0.36391866,10.601525
4,accelerometer-kx023,1560900619963000000,-4.462792,-0.019153614,10.793061
4,accelerometer-kx023,1560900619967000000,-3.9073372,0.2777274,10.534488
4,accelerometer-kx023,1560900619972000000,-3.1603463,0.4405331,10.113108
4,accelerometer-kx023,1560900619977000000,-2.5761611,0.48841715,9.844957
4,accelerometer-kx023,1560900619982000000,-2.5091233,0.63206923,9.682152
4,accelerometer-kx023,1560900619987000000,-2.6144683,0.51714754,9.672575
4,accelerometer-kx023,1560900619992000000,-2.96881,0.545878,9.509769
4,accelerometer-kx023,1560900619998000000,-3.1794999,0.7469909,9.624691
4,accelerometer-kx023,1560900620003000000,-4.2042184,1.532289,9.844957
4,accelerometer-kx023,1560900620008000000,-3.2561142,2.5761611,5.813122
4,accelerometer-kx023,1560900620013000000,3.4093432,-3.1507695,-1.7046716
4,accelerometer-kx023,1560900620017000000,0.05746084,-1.4652514,1.0821792
4,accelerometer-kx023,1560900620022000000,2.3942018,-1.8483237,1.1109096
4,accelerometer-kx023,1560900620027000000,0.7278373,-0.5746084,2.4612393
4,accelerometer-kx023,1560900620032000000,0.33518824,-0.50757074,2.7485435
4,accelerometer-kx023,1560900620037000000,0.90021986,-1.0151415,3.2561142
4,accelerometer-kx023,1560900620042000000,1.3503298,-1.8004397,4.951209
4,accelerometer-kx023,1560900620048000000,0.9959879,-2.3080103,7.067683
4,accelerometer-kx023,1560900620053000000,-0.33518824,-1.9919758,9.232041
4,accelerometer-kx023,1560900620058000000,-1.9057846,-2.5187001,10.831368
4,accelerometer-kx023,1560900620063000000,-2.873042,-3.4380736,11.405977
4,accelerometer-kx023,1560900620067000000,-2.7006595,-4.357447,9.77792
4,accelerometer-kx023,1560900620072000000,-2.681506,-4.501099,7.565677
4,accelerometer-kx023,1560900620077000000,-1.8962077,-4.4436383,6.5122285
4,accelerometer-kx023,1560900620082000000,-0.19153613,-4.3287168,5.90889
4,accelerometer-kx023,1560900620087000000,1.3790601,-4.453215,5.8801594
4,accelerometer-kx023,1560900620092000000,2.2026656,-4.644751,5.985504
4,accelerometer-kx023,1560900620098000000,2.5091233,-4.213795,5.6886234
4,accelerometer-kx023,1560900620103000000,2.2984335,-4.213795,8.437167
4,accelerometer-kx023,1560900620108000000,1.0821792,-3.6104562,9.375694
4,accelerometer-kx023,1560900620113000000,0.641646,-4.050989,9.069236
4,accelerometer-kx023,1560900620118000000,-0.45010993,-4.9416323,8.983045
4,accelerometer-kx023,1560900620122000000,-2.2409728,-4.596867,9.126697
4,accelerometer-kx023,1560900620127000000,-3.821146,-3.466804,9.433155
4,accelerometer-kx023,1560900620132000000,-6.4068837,-2.6048915,8.762778
4,accelerometer-kx023,1560900620137000000,-10.199299,-2.2984335,9.423578
4,accelerometer-kx023,1560900620142000000,-15.313314,-2.4229321,10.668563
4,accelerometer-kx023,1560900620147000000,-15.849615,-2.4708161,11.013328
4,accelerometer-kx023,1560900620153000000,-15.437813,-2.2122424,11.779472
4,accelerometer-kx023,1560900620158000000,-14.54717,-1.5897499,11.750742
4,accelerometer-kx023,1560900620163000000,-13.9917145,-1.0151415,11.128249
4,accelerometer-kx023,1560900620168000000,-13.244724,-0.7565677,10.783484
4,accelerometer-kx023,1560900620172000000,-12.143391,-0.80445176,9.959879
4,accelerometer-kx023,1560900620177000000,-10.649409,-0.79487497,9.816227
4,accelerometer-kx023,1560900620182000000,-9.519346,-0.7757214,10.0269165
4,accelerometer-kx023,1560900620187000000,-8.054094,-0.5554548,10.5919485
4,accelerometer-kx023,1560900620192000000,-7.0485296,-0.4405331,11.252748
4,accelerometer-kx023,1560900620197000000,-6.291962,-0.29688102,11.798626
4,accelerometer-kx023,1560900620203000000,-6.3206925,-0.51714754,11.559206
4,accelerometer-kx023,1560900620208000000,-6.8091097,-1.283292,11.109096
4,accelerometer-kx023,1560900620213000000,-7.517793,-2.585738,11.042058
4,accelerometer-kx023,1560900620218000000,-9.289502,-2.2888567,9.892841
4,accelerometer-kx023,1560900620223000000,-9.902418,-2.2218192,9.174581
4,accelerometer-kx023,1560900620227000000,-10.563218,-2.72939,8.255207
4,accelerometer-kx023,1560900620232000000,-10.563218,-2.72939,8.255207
4,accelerometer-kx023,1560900620237000000,-10.7356,-3.7253778,6.799533
4,accelerometer-kx023,1560900620242000000,-10.563218,-3.6774938,7.038953
4,accelerometer-kx023,1560900620247000000,-11.808203,-3.620033,6.3302693
4,accelerometer-kx023,1560900620252000000,-12.545617,-4.10845,5.6407394
4,accelerometer-kx023,1560900620258000000,-11.070788,-4.5298295,5.046977
4,accelerometer-kx023,1560900620263000000,-9.184157,-4.606444,4.8841715
4,accelerometer-kx023,1560900620268000000,-8.42759,-4.673482,5.353435
4,accelerometer-kx023,1560900620273000000,-8.054094,-4.663905,6.7708025
4,accelerometer-kx023,1560900620277000000,-7.345411,-4.7979803,7.4986396
4,accelerometer-kx023,1560900620282000000,-6.081272,-4.596867,7.6135616
4,accelerometer-kx023,1560900620287000000,-5.2002063,-4.0701427,7.7189064
4,accelerometer-kx023,1560900620292000000,-5.171476,-3.4380736,7.52737
4,accelerometer-kx023,1560900620297000000,-5.5641246,-2.7389667,7.144298
4,accelerometer-kx023,1560900620302000000,-5.3725886,-2.2026656,6.646304
4,accelerometer-kx023,1560900620308000000,-5.3342814,-1.6950948,6.493075
4,accelerometer-kx023,1560900620313000000,-6.129156,-0.6607997,7.2687964
4,accelerometer-kx023,1560900620318000000,-7.086837,0.2777274,7.776367
4,accelerometer-kx023,1560900620323000000,-7.8146744,0.25857377,9.059659
4,accelerometer-kx023,1560900620328000000,-8.111555,-0.41180268,9.251195
4,accelerometer-kx023,1560900620332000000,-7.9391727,-0.8331822,8.312668
4,accelerometer-kx023,1560900620337000000,-7.5944076,-0.90979666,5.6120086
4,accelerometer-kx023,1560900620342000000,-5.6790466,-1.9249382,2.4133554
4,accelerometer-kx023,1560900620347000000,-2.4516625,-3.2752678,-0.1436521
4,accelerometer-kx023,1560900620352000000,-2.4420857,-2.1068976,-1.0630256
4,accelerometer-kx023,1560900620357000000,-2.930503,-1.3024458,-0.21068975
4,accelerometer-kx023,1560900620363000000,-2.0111294,-0.92895025,0.8523358
4,accelerometer-kx023,1560900620368000000,-0.641646,-1.0821792,3.5529952
4,accelerometer-kx023,1560900620373000000,-0.8810662,-0.8714894,6.9719152
4,accelerometer-kx023,1560900620378000000,-2.0590134,-0.15322891,10.314221
4,accelerometer-kx023,1560900620383000000,-3.016694,0.22026655,12.679692
4,accelerometer-kx023,1560900620387000000,-3.7732618,0.31603462,13.781025
4,accelerometer-kx023,1560900620392000000,-3.8977604,0.36391866,13.254301
4,accelerometer-kx023,1560900620397000000,-3.5242648,0.29688102,12.172121
4,accelerometer-kx023,1560900620402000000,-2.96881,0.23942018,11.089942
