statusId,sensorName,value,timestamp
4,accelerometer-kx023,"[0.51714754,4.8458643,8.6574335]",1560899755386
4,accelerometer-kx023,"[0.61291564,4.817134,8.734048]",1560899755391
4,accelerometer-kx023,"[0.48841715,4.76925,8.772355]",1560899755396
4,accelerometer-kx023,"[0.34476504,4.7788267,8.839393]",1560899755401
4,accelerometer-kx023,"[0.22026655,4.6926355,8.90643]",1560899755406
4,accelerometer-kx023,"[0.37349546,4.6926355,9.002198]",1560899755410
4,accelerometer-kx023,"[0.4405331,4.6160207,9.155427]",1560899755415
4,accelerometer-kx023,"[0.641646,4.606444,9.14585]",1560899755420
4,accelerometer-kx023,"[0.8523358,4.711789,9.078813]",1560899755426
4,accelerometer-kx023,"[0.9959879,4.7979803,8.973468]",1560899755431
4,accelerometer-kx023,"[1.1204864,4.6160207,9.14585]",1560899755436
4,accelerometer-kx023,"[1.1683705,4.6160207,9.059659]",1560899755441
4,accelerometer-kx023,"[1.2354081,4.6926355,9.030929]",1560899755445
4,accelerometer-kx023,"[1.340753,4.711789,8.896853]",1560899755450
4,accelerometer-kx023,"[1.2737153,4.673482,8.925584]",1560899755455
4,accelerometer-kx023,"[1.2737153,4.6160207,8.963891]",1560899755460
4,accelerometer-kx023,"[1.283292,4.644751,8.7532015]",1560899755466
4,accelerometer-kx023,"[1.1587936,4.644751,8.647857]",1560899755471
4,accelerometer-kx023,"[1.0342951,4.606444,8.293514]",1560899755476
4,accelerometer-kx023,"[0.8619126,4.6160207,8.101978]",1560899755481
4,accelerometer-kx023,"[0.7278373,4.5872903,7.824251]",1560899755486
4,accelerometer-kx023,"[0.6895301,4.5872903,7.8529816]",1560899755490
4,accelerometer-kx023,"[0.59376204,4.510676,7.833828]",1560899755495
4,accelerometer-kx023,"[0.5746084,4.548983,7.747637]",1560899755500
4,accelerometer-kx023,"[0.6607997,4.5394063,7.5944076]",1560899755506
4,accelerometer-kx023,"[0.6512229,4.414908,7.4603324]",1560899755511
4,accelerometer-kx023,"[0.7278373,3.964798,6.885724]",1560899755516
4,accelerometer-kx023,"[1.3982137,3.2369606,6.042965]",1560899755521
4,accelerometer-kx023,"[0.19153613,4.8267107,7.97748]",1560899755525
4,accelerometer-kx023,"[-0.32561144,5.66947,10.745177]",1560899755530
4,accelerometer-kx023,"[-0.29688102,5.2289367,12.11466]",1560899755535
4,accelerometer-kx023,"[-0.41180268,4.8841715,12.028469]",1560899755540
4,accelerometer-kx023,"[-0.047884032,4.5777135,11.587936]",1560899755546
4,accelerometer-kx023,"[0.38307226,4.4819455,10.984597]",1560899755551
4,accelerometer-kx023,"[0.641646,4.271256,10.247183]",1560899755556
4,accelerometer-kx023,"[0.9576807,4.1659107,9.337387]",1560899755561
4,accelerometer-kx023,"[1.0342951,4.050989,8.6574335]",1560899755565
4,accelerometer-kx023,"[0.90979666,4.098873,8.571242]",1560899755570
4,accelerometer-kx023,"[0.48841715,4.261679,8.772355]",1560899755575
4,accelerometer-kx023,"[0.05746084,4.4244847,9.136273]",1560899755581
4,accelerometer-kx023,"[0.038307227,4.4915223,9.222465]",1560899755586
4,accelerometer-kx023,"[-0.009576807,4.4340615,9.337387]",1560899755591
4,accelerometer-kx023,"[-0.05746084,4.548983,9.308656]",1560899755596
4,accelerometer-kx023,"[-0.18195933,4.721366,9.299079]",1560899755601
4,accelerometer-kx023,"[-0.34476504,4.7022123,9.251195]",1560899755605
4,accelerometer-kx023,"[-0.47884035,4.759673,9.203311]",1560899755610
4,accelerometer-kx023,"[-0.641646,4.673482,9.011775]",1560899755615
4,accelerometer-kx023,"[-0.4309563,4.606444,9.021352]",1560899755621
4,accelerometer-kx023,"[-0.19153613,4.501099,9.308656]",1560899755626
4,accelerometer-kx023,"[0.06703765,4.3957543,9.595961]",1560899755631
4,accelerometer-kx023,"[0.095768064,4.4244847,9.768343]",1560899755636
4,accelerometer-kx023,"[0.08619126,4.3382936,9.835381]",1560899755641
4,accelerometer-kx023,"[0.22026655,4.2521024,9.892841]",1560899755645
4,accelerometer-kx023,"[0.2681506,4.271256,9.950302]",1560899755650
4,accelerometer-kx023,"[0.21068975,4.357447,10.055647]",1560899755656
4,accelerometer-kx023,"[-0.047884032,4.309563,9.950302]",1560899755661
4,accelerometer-kx023,"[-0.29688102,4.4436383,9.701305]",1560899755666
4,accelerometer-kx023,"[-0.4213795,4.3478703,9.337387]",1560899755671
4,accelerometer-kx023,"[-0.4309563,4.185065,8.829816]",1560899755676
4,accelerometer-kx023,"[-0.35434186,4.1276035,8.523358]",1560899755681
4,accelerometer-kx023,"[-0.37349546,4.060566,8.312668]",1560899755685
4,accelerometer-kx023,"[-0.39264908,3.9456444,8.1402855]",1560899755690
4,accelerometer-kx023,"[-0.46926352,3.8402996,7.9391727]",1560899755696
4,accelerometer-kx023,"[-0.5267244,3.7253778,7.9583263]",1560899755701
4,accelerometer-kx023,"[-0.49799395,3.5529952,7.967903]",1560899755706
4,accelerometer-kx023,"[-0.24899697,3.514688,8.101978]",1560899755711
4,accelerometer-kx023,"[-0.038307227,3.3518825,8.312668]",1560899755716
