statusId,sensorName,value,timestamp
4,orientation,"[318.75,15.38,-23.34]",1560899184625
4,orientation,"[316.8,17.289999,-23.789999]",1560899184634
4,orientation,"[313.94,19.82,-24.15]",1560899184644
4,orientation,"[310.43,22.269999,-24.33]",1560899184654
4,orientation,"[305.41,25.26,-23.97]",1560899184665
4,orientation,"[299.9,28.42,-23.9]",1560899184675
4,orientation,"[294.77,30.949999,-23.82]",1560899184684
4,orientation,"[290.57,32.23,-23.21]",1560899184694
4,orientation,"[287.41998,32.559998,-22.269999]",1560899184704
4,orientation,"[285.13998,32.1,-20.93]",1560899184715
4,orientation,"[283.16,31.42,-19.449999]",1560899184725
4,orientation,"[281.22998,31.199999,-19.109999]",1560899184734
4,orientation,"[278.0,32.57,-19.9]",1560899184744
4,orientation,"[273.99,34.719997,-21.63]",1560899184754
4,orientation,"[269.24,37.3,-22.96]",1560899184765
4,orientation,"[265.34,38.8,-25.039999]",1560899184775
4,orientation,"[261.88,40.11,-25.029999]",1560899184785
4,orientation,"[259.50998,40.62,-24.63]",1560899184794
4,orientation,"[258.46,40.129997,-23.15]",1560899184804
4,orientation,"[258.25998,38.239998,-23.109999]",1560899184814
4,orientation,"[258.46,35.71,-23.869999]",1560899184825
4,orientation,"[258.0,34.16,-23.88]",1560899184835
4,orientation,"[257.31,33.329998,-22.76]",1560899184844
4,orientation,"[256.91,32.27,-21.71]",1560899184854
4,orientation,"[256.93,30.34,-21.97]",1560899184864
4,orientation,"[256.63998,28.76,-22.359999]",1560899184875
4,orientation,"[256.86,26.83,-22.64]",1560899184885
4,orientation,"[257.07,25.05,-22.74]",1560899184894
4,orientation,"[257.31,23.42,-22.519999]",1560899184904
4,orientation,"[257.74,21.449999,-23.16]",1560899184914
4,orientation,"[258.34,19.51,-23.869999]",1560899184925
4,orientation,"[258.97998,17.56,-24.72]",1560899184935
4,orientation,"[256.8,18.13,-24.939999]",1560899184944
4,orientation,"[254.81999,18.51,-25.3]",1560899184954
4,orientation,"[252.43999,18.89,-26.31]",1560899184964
4,orientation,"[249.59999,19.859999,-26.779999]",1560899184974
4,orientation,"[248.29,20.25,-26.16]",1560899184985
4,orientation,"[249.4,18.949999,-25.23]",1560899184995
4,orientation,"[250.79,17.9,-23.38]",1560899185004
4,orientation,"[252.76,16.869999,-20.21]",1560899185014
4,orientation,"[254.09,16.24,-16.779999]",1560899185024
4,orientation,"[255.06999,15.46,-14.219999]",1560899185035
4,orientation,"[255.68,14.71,-12.34]",1560899185045
4,orientation,"[255.53,14.4,-11.5]",1560899185054
4,orientation,"[255.34999,13.86,-11.62]",1560899185064
4,orientation,"[254.0,13.61,-14.28]",1560899185074
4,orientation,"[252.22,13.48,-17.24]",1560899185085
4,orientation,"[250.29999,13.29,-20.15]",1560899185095
4,orientation,"[248.37,13.139999,-22.56]",1560899185104
4,orientation,"[247.04,13.0,-23.949999]",1560899185114
4,orientation,"[246.5,12.719999,-24.56]",1560899185124
4,orientation,"[246.11,12.599999,-24.85]",1560899185135
4,orientation,"[244.68999,13.259999,-25.439999]",1560899185145
4,orientation,"[242.51999,14.009999,-26.92]",1560899185155
4,orientation,"[239.84,14.969999,-28.66]",1560899185164
4,orientation,"[236.89,16.24,-30.349998]",1560899185174
4,orientation,"[233.18,18.039999,-32.28]",1560899185184
4,orientation,"[231.93,17.859999,-33.82]",1560899185195
4,orientation,"[231.03,18.109999,-34.92]",1560899185205
4,orientation,"[231.08,18.699999,-35.3]",1560899185214
4,orientation,"[231.22,18.88,-36.02]",1560899185224
4,orientation,"[230.92,19.14,-37.11]",1560899185234
4,orientation,"[231.39,18.81,-38.21]",1560899185245
4,orientation,"[233.62999,17.539999,-39.01]",1560899185255
4,orientation,"[235.73999,16.52,-40.02]",1560899185264
4,orientation,"[236.45999,16.109999,-41.71]",1560899185274
4,orientation,"[236.31,16.27,-43.66]",1560899185284
4,orientation,"[237.65999,16.08,-45.239998]",1560899185295
4,orientation,"[242.65999,15.219999,-45.48]",1560899185305
4,orientation,"[249.37999,14.17,-44.57]",1560899185314
4,orientation,"[255.68,13.24,-42.629997]",1560899185324
4,orientation,"[260.05,12.61,-40.86]",1560899185334
4,orientation,"[262.75998,12.75,-38.829998]",1560899185345
4,orientation,"[264.24,13.639999,-36.899998]",1560899185355
4,orientation,"[264.88998,15.099999,-36.55]",1560899185365
4,orientation,"[264.19998,18.42,-37.559998]",1560899185374
4,orientation,"[263.31,22.32,-39.16]",1560899185384
4,orientation,"[263.24,25.15,-41.3]",1560899185394
4,orientation,"[263.82,27.49,-42.52]",1560899185405
4,orientation,"[264.62,30.23,-42.11]",1560899185415
4,orientation,"[266.24,31.619999,-40.23]",1560899185424
4,orientation,"[268.00998,32.38,-36.11]",1560899185434
4,orientation,"[269.78,31.98,-31.82]",1560899185445
4,orientation,"[271.03,32.43,-29.189999]",1560899185455
4,orientation,"[271.87,34.19,-28.199999]",1560899185464
4,orientation,"[272.66,36.42,-29.57]",1560899185474
4,orientation,"[273.37,39.42,-31.8]",1560899185484
4,orientation,"[273.79,43.329998,-32.03]",1560899185494
4,orientation,"[273.82,48.539997,-30.81]",1560899185505
4,orientation,"[274.03,52.85,-30.47]",1560899185515
4,orientation,"[275.06,52.75,-28.119999]",1560899185524
4,orientation,"[276.04,52.86,-26.68]",1560899185534
4,orientation,"[276.87,53.76,-26.289999]",1560899185544
4,orientation,"[277.61,55.3,-27.189999]",1560899185555
4,orientation,"[277.94998,57.71,-27.73]",1560899185565
4,orientation,"[278.13,60.03,-27.89]",1560899185574
4,orientation,"[278.38998,61.59,-28.09]",1560899185584
4,orientation,"[279.09,61.949997,-28.88]",1560899185594
4,orientation,"[280.46,60.989998,-29.789999]",1560899185605
4,orientation,"[282.06,59.42,-29.699999]",1560899185615
4,orientation,"[283.49,58.02,-28.89]",1560899185624
4,orientation,"[284.75,56.949997,-27.73]",1560899185634
4,orientation,"[285.84,56.07,-26.15]",1560899185644
4,orientation,"[287.05,55.34,-25.1]",1560899185655
4,orientation,"[289.74,53.59,-25.359999]",1560899185665
4,orientation,"[292.97,52.399998,-26.619999]",1560899185675
4,orientation,"[297.22998,51.34,-28.609999]",1560899185684
4,orientation,"[301.27,51.02,-30.09]",1560899185694
4,orientation,"[304.16998,51.14,-30.349998]",1560899185704
4,orientation,"[306.99,50.93,-30.09]",1560899185715
4,orientation,"[307.50998,50.78,-28.199999]",1560899185725
4,orientation,"[307.00998,50.21,-25.279999]",1560899185734
4,orientation,"[308.41,49.16,-23.5]",1560899185744
4,orientation,"[312.19998,47.379997,-23.119999]",1560899185754
4,orientation,"[314.62,46.05,-22.26]",1560899185765
4,orientation,"[317.72998,46.52,-23.119999]",1560899185775
4,orientation,"[321.88998,46.27,-24.09]",1560899185784
4,orientation,"[324.91,46.37,-24.58]",1560899185794
4,orientation,"[325.65,46.46,-23.99]",1560899185804
4,orientation,"[325.61,46.16,-22.939999]",1560899185815
4,orientation,"[325.77,45.379997,-21.9]",1560899185824
4,orientation,"[326.18,44.489998,-21.05]",1560899185834
4,orientation,"[325.68,44.7,-20.27]",1560899185844
4,orientation,"[324.28998,45.969997,-19.65]",1560899185855
4,orientation,"[322.13998,47.57,-19.01]",1560899185865
4,orientation,"[320.82,48.1,-18.31]",1560899185874
4,orientation,"[319.27,48.129997,-17.24]",1560899185884
4,orientation,"[317.53,48.48,-16.359999]",1560899185894
4,orientation,"[313.49,49.969997,-15.12]",1560899185905
4,orientation,"[307.66998,51.219997,-12.67]",1560899185915
4,orientation,"[300.12,53.649998,-10.309999]",1560899185925
4,orientation,"[294.33,55.71,-8.91]",1560899185934
4,orientation,"[291.61,56.629997,-8.389999]",1560899185944
4,orientation,"[291.32,56.649998,-8.55]",1560899185955
4,orientation,"[291.79,56.32,-8.71]",1560899185965
4,orientation,"[293.96,55.48,-9.36]",1560899185974
4,orientation,"[296.97,54.489998,-10.3]",1560899185984
4,orientation,"[299.05,53.84,-10.86]",1560899185994
4,orientation,"[298.9,53.969997,-10.71]",1560899186005
4,orientation,"[298.41998,54.219997,-10.38]",1560899186014
4,orientation,"[298.32,54.219997,-9.79]",1560899186024
4,orientation,"[298.46,54.079998,-9.07]",1560899186034
4,orientation,"[300.35,53.18,-8.66]",1560899186045
4,orientation,"[302.19,52.949997,-9.22]",1560899186054
4,orientation,"[301.36,54.28,-9.84]",1560899186064
4,orientation,"[299.19,56.17,-10.33]",1560899186074
4,orientation,"[297.44,57.879997,-11.05]",1560899186084
4,orientation,"[297.81,58.92,-12.42]",1560899186095
4,orientation,"[299.93,59.28,-13.809999]",1560899186105
4,orientation,"[303.09,59.05,-14.809999]",1560899186114
4,orientation,"[304.35,59.21,-15.15]",1560899186124
4,orientation,"[304.53,59.68,-15.21]",1560899186135
4,orientation,"[304.1,60.37,-15.11]",1560899186144
4,orientation,"[306.03998,59.649998,-14.62]",1560899186154
4,orientation,"[307.68,60.44,-15.66]",1560899186165
4,orientation,"[312.18,59.469997,-16.38]",1560899186174
4,orientation,"[315.3,57.289997,-15.54]",1560899186184
4,orientation,"[313.96,56.85,-13.599999]",1560899186195
4,orientation,"[308.47998,58.41,-10.15]",1560899186205
4,orientation,"[301.82,61.039997,-6.0]",1560899186214
4,orientation,"[297.61,63.69,-3.6899998]",1560899186225
4,orientation,"[294.19998,66.21,-1.78]",1560899186235
4,orientation,"[293.11,67.74,-0.95]",1560899186244
4,orientation,"[293.25998,68.689995,-0.63]",1560899186254
4,orientation,"[292.03,70.54,-0.35999998]",1560899186265
4,orientation,"[291.88,71.729996,-0.29999998]",1560899186274
4,orientation,"[292.75998,72.39,-0.61]",1560899186284
4,orientation,"[293.79,73.03,-1.13]",1560899186295
4,orientation,"[295.41,73.28,-1.48]",1560899186304
4,orientation,"[296.94,73.27,-1.16]",1560899186314
4,orientation,"[298.05,73.14,-0.12]",1560899186325
4,orientation,"[298.38,73.1,1.65]",1560899186335
4,orientation,"[298.43,73.07,3.83]",1560899186344
4,orientation,"[298.77,73.25,5.31]",1560899186355
4,orientation,"[299.65,73.52,5.97]",1560899186365
4,orientation,"[300.47998,74.08,6.15]",1560899186375
4,orientation,"[300.91,74.89,6.33]",1560899186384
4,orientation,"[302.56,74.89,6.5899997]",1560899186394
4,orientation,"[303.43,75.54,6.5]",1560899186405
4,orientation,"[303.5,76.22,7.02]",1560899186414
4,orientation,"[305.02,76.46,6.73]",1560899186424
4,orientation,"[304.65,77.59,6.6299996]",1560899186435
4,orientation,"[304.84,78.299995,6.5699997]",1560899186444
4,orientation,"[306.97998,78.34,5.79]",1560899186454
4,orientation,"[311.38998,77.979996,3.9399998]",1560899186465
4,orientation,"[314.93,77.46,2.9199998]",1560899186475
4,orientation,"[318.27,76.96,1.99]",1560899186484
4,orientation,"[319.69998,77.009995,1.51]",1560899186495
4,orientation,"[319.97,77.34,1.28]",1560899186505
4,orientation,"[320.19998,77.08,1.49]",1560899186515
4,orientation,"[318.41998,77.32,2.18]",1560899186524
4,orientation,"[314.97998,77.84,3.4299998]",1560899186535
4,orientation,"[311.35,78.34,4.8599997]",1560899186544
4,orientation,"[307.19998,79.34,6.0499997]",1560899186554
4,orientation,"[304.47998,80.409996,6.1299996]",1560899186565
4,orientation,"[302.03,81.71,5.49]",1560899186574
4,orientation,"[299.47,83.0,4.73]",1560899186584
4,orientation,"[297.31,83.92,4.08]",1560899186595
4,orientation,"[297.00998,83.83,3.84]",1560899186605
4,orientation,"[298.29,82.84,3.98]",1560899186614
4,orientation,"[299.62,81.77,4.02]",1560899186625
4,orientation,"[300.58,80.84,3.9099998]",1560899186635
4,orientation,"[300.93,80.2,3.6399999]",1560899186644
4,orientation,"[301.0,79.77,3.1799998]",1560899186654
4,orientation,"[301.53998,79.29,2.4199998]",1560899186665
4,orientation,"[301.81,79.02,1.43]",1560899186675
4,orientation,"[301.75998,79.14,0.14]",1560899186684
4,orientation,"[300.41,79.97,-1.36]",1560899186695
4,orientation,"[298.04,81.1,-2.71]",1560899186704
4,orientation,"[295.83,81.83,-3.6599998]",1560899186714
4,orientation,"[294.66,82.03,-4.42]",1560899186725
4,orientation,"[294.04,81.89,-5.04]",1560899186735
4,orientation,"[292.87,81.72,-5.2999997]",1560899186744
4,orientation,"[291.94998,81.369995,-5.35]",1560899186754
4,orientation,"[292.25998,80.61,-5.6]",1560899186765
4,orientation,"[292.91998,79.77,-5.98]",1560899186774
4,orientation,"[293.12,79.1,-6.3999996]",1560899186784
4,orientation,"[292.91998,78.43,-6.5299997]",1560899186795
4,orientation,"[292.72,77.7,-6.47]",1560899186804
4,orientation,"[292.78,76.86,-6.37]",1560899186814
4,orientation,"[293.16,75.89,-6.25]",1560899186825
4,orientation,"[293.54,74.9,-6.17]",1560899186834
4,orientation,"[293.54,74.15,-6.23]",1560899186844
4,orientation,"[292.1,74.119995,-6.39]",1560899186855
4,orientation,"[289.19998,74.81,-6.67]",1560899186864
4,orientation,"[286.24,75.52,-7.02]",1560899186874
4,orientation,"[283.88,75.97,-7.45]",1560899186885
4,orientation,"[282.31,76.049995,-7.83]",1560899186895
4,orientation,"[281.34,75.82,-8.07]",1560899186904
4,orientation,"[279.93,75.729996,-8.059999]",1560899186914
4,orientation,"[279.09,75.47,-8.12]",1560899186925
4,orientation,"[278.35,75.159996,-8.16]",1560899186934
4,orientation,"[278.31,74.58,-8.139999]",1560899186945
4,orientation,"[278.6,73.84,-7.99]",1560899186955
4,orientation,"[278.5,73.27,-7.73]",1560899186964
4,orientation,"[278.1,72.82,-7.41]",1560899186974
4,orientation,"[277.34,72.58,-7.16]",1560899186985
4,orientation,"[276.12,72.58,-6.98]",1560899186995
4,orientation,"[275.11,72.49,-6.83]",1560899187004
4,orientation,"[274.38,72.299995,-6.74]",1560899187014
4,orientation,"[273.50998,72.17,-6.6]",1560899187024
4,orientation,"[272.16998,72.26,-6.1299996]",1560899187035
4,orientation,"[270.66,72.409996,-5.48]",1560899187045
4,orientation,"[269.44998,72.46,-4.91]",1560899187054
4,orientation,"[268.56,72.39,-4.56]",1560899187064
4,orientation,"[267.63,72.33,-4.5]",1560899187074
4,orientation,"[266.52,72.38,-4.56]",1560899187085
4,orientation,"[265.41,72.42,-4.54]",1560899187095
4,orientation,"[264.58,72.35,-4.39]",1560899187104
4,orientation,"[264.05,72.14,-4.22]",1560899187114
4,orientation,"[263.91998,71.76,-4.0699997]",1560899187124
4,orientation,"[264.13,71.25,-3.87]",1560899187135
4,orientation,"[264.44,70.689995,-3.6899998]",1560899187145
4,orientation,"[264.63,70.189995,-3.48]",1560899187154
4,orientation,"[264.44998,69.86,-3.26]",1560899187164
4,orientation,"[263.83,69.77,-2.9299998]",1560899187175
4,orientation,"[262.99,69.79,-2.44]",1560899187185
4,orientation,"[262.12,69.869995,-1.91]",1560899187194
4,orientation,"[261.07,70.04,-1.49]",1560899187204
4,orientation,"[259.72998,70.33,-1.1899999]",1560899187215
4,orientation,"[258.03,70.84,-0.89]",1560899187225
4,orientation,"[256.65,71.24,-0.45999998]",1560899187234
4,orientation,"[256.0,71.31,0.049999997]",1560899187244
4,orientation,"[255.59999,71.26,0.45999998]",1560899187254
4,orientation,"[255.04999,71.28,0.64]",1560899187265
4,orientation,"[254.22,71.36,0.39999998]",1560899187275
4,orientation,"[253.06,71.479996,-0.37]",1560899187284
4,orientation,"[251.93999,71.54,-1.35]",1560899187294
4,orientation,"[251.15999,71.49,-2.11]",1560899187304
4,orientation,"[250.79999,71.35,-2.47]",1560899187315
4,orientation,"[251.01999,71.07,-2.48]",1560899187325
4,orientation,"[251.62,70.67,-2.34]",1560899187334
4,orientation,"[252.26,70.26,-2.22]",1560899187344
4,orientation,"[252.93999,69.84,-2.1599998]",1560899187354
4,orientation,"[253.68999,69.39,-2.19]",1560899187365
4,orientation,"[254.34,68.979996,-2.27]",1560899187375
4,orientation,"[254.47,68.83,-2.48]",1560899187384
4,orientation,"[254.17,68.909996,-2.75]",1560899187394
4,orientation,"[253.54,69.159996,-3.1999998]",1560899187405
4,orientation,"[252.76999,69.47,-3.78]",1560899187415
4,orientation,"[252.09,69.74,-4.45]",1560899187424
4,orientation,"[251.5,69.99,-5.21]",1560899187434
4,orientation,"[251.09999,70.14,-6.0099998]",1560899187444
4,orientation,"[251.12,70.11,-6.81]",1560899187455
4,orientation,"[251.18,70.08,-7.6299996]",1560899187465
4,orientation,"[251.08,70.2,-8.36]",1560899187474
4,orientation,"[250.31,70.619995,-9.0]",1560899187484
4,orientation,"[249.72,71.09,-9.3]",1560899187494
4,orientation,"[249.89,71.35,-9.2699995]",1560899187505
4,orientation,"[250.56,71.409996,-9.0199995]",1560899187515
4,orientation,"[251.36,71.43,-8.7]",1560899187524
4,orientation,"[252.31,71.369995,-8.37]",1560899187534
4,orientation,"[253.37,71.189995,-8.04]",1560899187545
4,orientation,"[254.5,70.92,-7.7]",1560899187555
4,orientation,"[255.65999,70.58,-7.47]",1560899187564
4,orientation,"[256.44,70.35,-7.33]",1560899187574
4,orientation,"[256.63,70.38,-7.2799997]",1560899187584
4,orientation,"[256.56,70.53,-7.3399997]",1560899187595
4,orientation,"[256.41,70.68,-7.49]",1560899187605
4,orientation,"[256.16,70.84,-7.75]",1560899187614
4,orientation,"[255.86,70.979996,-8.07]",1560899187624
4,orientation,"[255.75,70.99,-8.429999]",1560899187635
4,orientation,"[255.87999,70.83,-8.82]",1560899187645
4,orientation,"[256.38,70.479996,-9.08]",1560899187654
4,orientation,"[257.07,70.03,-9.26]",1560899187664
4,orientation,"[257.85,69.52,-9.37]",1560899187674
4,orientation,"[258.78,68.88,-9.54]",1560899187685
4,orientation,"[259.66,68.25,-9.76]",1560899187695
4,orientation,"[260.19998,67.83,-9.96]",1560899187704
4,orientation,"[260.66,67.45,-10.09]",1560899187714
4,orientation,"[261.38998,66.9,-10.24]",1560899187724
4,orientation,"[262.57,66.11,-10.5]",1560899187735
4,orientation,"[263.55,65.4,-11.0199995]",1560899187745
4,orientation,"[264.05,64.96,-11.719999]",1560899187754
4,orientation,"[264.4,64.61,-12.41]",1560899187764
4,orientation,"[265.00998,64.17,-12.95]",1560899187775
4,orientation,"[265.71,63.69,-13.36]",1560899187785
4,orientation,"[266.13998,63.359997,-13.759999]",1560899187795
4,orientation,"[266.31,63.149998,-14.259999]",1560899187804
4,orientation,"[266.21,63.05,-14.83]",1560899187814
4,orientation,"[266.07,62.969997,-15.5199995]",1560899187825
4,orientation,"[266.1,62.82,-16.279999]",1560899187835
4,orientation,"[265.99,62.73,-16.96]",1560899187844
4,orientation,"[265.9,62.64,-17.4]",1560899187854
4,orientation,"[265.91,62.52,-17.64]",1560899187865
4,orientation,"[265.97998,62.379997,-17.76]",1560899187875
4,orientation,"[265.85,62.329998,-17.699999]",1560899187884
4,orientation,"[265.43,62.399998,-17.48]",1560899187894
4,orientation,"[265.00998,62.469997,-17.22]",1560899187904
4,orientation,"[264.91998,62.37,-16.859999]",1560899187915
4,orientation,"[264.68,62.34,-16.63]",1560899187925
4,orientation,"[263.88,62.59,-16.34]",1560899187934
4,orientation,"[262.88998,63.01,-15.83]",1560899187944
4,orientation,"[262.41998,63.21,-15.23]",1560899187954
4,orientation,"[262.79,62.94,-14.679999]",1560899187965
4,orientation,"[263.52,62.44,-14.32]",1560899187975
4,orientation,"[263.99,62.05,-14.07]",1560899187985
4,orientation,"[264.25998,61.739998,-13.88]",1560899187994
4,orientation,"[264.56,61.41,-13.75]",1560899188004
4,orientation,"[264.74,61.149998,-13.66]",1560899188015
4,orientation,"[264.86,60.92,-13.59]",1560899188025
4,orientation,"[264.94,60.69,-13.71]",1560899188035
4,orientation,"[265.02,60.489998,-13.87]",1560899188044
4,orientation,"[264.88998,60.41,-14.11]",1560899188054
4,orientation,"[264.6,60.46,-14.2]",1560899188064
4,orientation,"[264.44,60.48,-14.12]",1560899188075
4,orientation,"[264.72,60.239998,-13.929999]",1560899188085
4,orientation,"[265.38,59.739998,-13.759999]",1560899188094
4,orientation,"[266.11,59.21,-13.66]",1560899188104
4,orientation,"[266.36,58.969997,-13.719999]",1560899188114
4,orientation,"[266.22998,58.989998,-13.9]",1560899188125
4,orientation,"[266.16,58.969997,-14.179999]",1560899188135
4,orientation,"[265.85,59.12,-14.589999]",1560899188144
4,orientation,"[265.47,59.32,-14.96]",1560899188154
4,orientation,"[265.12,59.53,-15.259999]",1560899188164
4,orientation,"[265.03,59.609997,-15.469999]",1560899188175
4,orientation,"[265.44998,59.379997,-15.73]",1560899188185
4,orientation,"[266.38,58.809998,-16.16]",1560899188194
4,orientation,"[267.44998,58.18,-16.77]",1560899188204
4,orientation,"[268.31,57.71,-17.47]",1560899188214
4,orientation,"[268.96,57.399998,-18.19]",1560899188225
4,orientation,"[269.55,57.16,-18.859999]",1560899188235
4,orientation,"[269.79,57.149998,-19.48]",1560899188244
4,orientation,"[269.56,57.37,-19.92]",1560899188254
4,orientation,"[269.27,57.62,-20.279999]",1560899188264
4,orientation,"[269.11,57.809998,-20.65]",1560899188274
4,orientation,"[268.94,58.01,-20.85]",1560899188285
4,orientation,"[268.87,58.17,-20.99]",1560899188295
4,orientation,"[269.00998,58.25,-20.97]",1560899188304
4,orientation,"[269.41998,58.149998,-20.949999]",1560899188314
4,orientation,"[269.91,57.969997,-20.869999]",1560899188324
4,orientation,"[270.16998,57.91,-20.68]",1560899188335
