,acc_x,acc_y,acc_z,ori_x,ori_y,ori_z,mag_x,mag_y,mag_z,labelCycling,labelBoxJump,labelSquats,labelSideLunges,labelLunges,labelSkipping
2019-06-18 23:35:33.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:33.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:33.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:34.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:34.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:34.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:34.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:35.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:35.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:35.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:35.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:36.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:36.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:36.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:36.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:37.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:37.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:37.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:37.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:38.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:38.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:38.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:38.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:39.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:39.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:39.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:39.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:40.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:40.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:40.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:40.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:41.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:41.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:41.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:41.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:42.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:42.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:42.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:42.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:43.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:43.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:43.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:43.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:44.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:44.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:44.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:44.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:45.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:45.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:45.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:45.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:46.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:46.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:46.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:46.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:47.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:47.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:47.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:47.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:48.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:48.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:48.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:48.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:49.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:49.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:49.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:49.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:50.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:50.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:50.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:50.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:51.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:51.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:51.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:51.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:52.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:52.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:52.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:52.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:53.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:53.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:53.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:53.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:54.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:54.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:54.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:54.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:55.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:55.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:55.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:55.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:56.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:56.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:56.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:56.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:57.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:57.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:57.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:57.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:58.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:58.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:58.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:58.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:59.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:59.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:59.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:35:59.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:00.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:00.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:00.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:00.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:01.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:01.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:01.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:01.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:02.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:02.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:02.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:02.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:03.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:03.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:03.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:03.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:04.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:04.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:04.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:04.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:05.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:05.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:05.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:05.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:06.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:06.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:06.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:06.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:07.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:07.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:07.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:07.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:08.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:08.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:08.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:08.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:09.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:09.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:09.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:09.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:10.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:10.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:10.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:10.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:11.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:11.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:11.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:11.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:12.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:12.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:12.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:12.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:13.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:13.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:13.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:13.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:14.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:14.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:14.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:14.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:15.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:15.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:15.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:15.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:16.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:16.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:16.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:16.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:17.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:17.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:17.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:17.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:18.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:18.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:18.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:18.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:19.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:19.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:19.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:19.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:20.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:20.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:20.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:20.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:21.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:21.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:21.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:21.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:22.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:22.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:22.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:22.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:23.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:23.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:23.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:23.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:24.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:24.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:24.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:24.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:25.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:25.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:25.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:25.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:26.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:26.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:26.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:26.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:27.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:27.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:27.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:27.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:28.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:28.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:28.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:28.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:29.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:29.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:29.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:29.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:30.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:30.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:30.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:30.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:31.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:31.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:31.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:31.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:32.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:32.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:32.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:32.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:33.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:33.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:33.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:33.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:34.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:34.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:34.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:34.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:35.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:35.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:35.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:35.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:36.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:36.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:36.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:36.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:37.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:37.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:37.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:37.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:38.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:38.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:38.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:38.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:39.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:39.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:39.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:39.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:40.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:40.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:40.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:40.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:41.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:41.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:41.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:41.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:42.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:42.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:42.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:42.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:43.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:43.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:43.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:43.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:44.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:44.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:44.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:44.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:45.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:45.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:45.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:45.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:46.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:46.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:46.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:46.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:47.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:47.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:47.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:47.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:48.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:48.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:48.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:48.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:49.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:49.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:49.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:49.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:50.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:50.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:50.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:50.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:51.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:51.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:51.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:51.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:52.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:52.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:52.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:52.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:53.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:53.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:53.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:53.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:54.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:54.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:54.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:54.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:55.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:55.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:55.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:55.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:56.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:56.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:56.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:56.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:57.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:57.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:57.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:57.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:58.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:58.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:58.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:58.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:59.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:59.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:59.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:36:59.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:00.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:00.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:00.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:00.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:01.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:01.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:01.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:01.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:02.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:02.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:02.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:02.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:03.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:03.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:03.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:03.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:04.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:04.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:04.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:04.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:05.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:05.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:05.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:05.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:06.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:06.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:06.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:06.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:07.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:07.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:07.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:07.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:08.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:08.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:08.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:08.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:09.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:09.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:09.567,,,,,,,,,,1,0,0,0,0,0
