,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,mag_phone_x,mag_phone_y,mag_phone_z
2019-06-21 16:39:45.620,0.26757376534600003,0.95894077845999992,-0.17437090192517143,-0.202024622997,0.874903431392,0.139500144369,19.4955705915,56.7020089286,-499.935137067
2019-06-21 16:39:45.870,0.2348384857179,0.8691692352288749,-0.1342353820801325,0.358964320828,0.838266671436,-0.264799738373,19.9157905578,55.1061306,-496.502346039
2019-06-21 16:39:46.120,0.2859758649555143,1.1341683523997141,-0.071031842912898574,-0.371477872779,0.141840416201,-0.470327374087,16.1541617257,57.5417763846,-491.43295724
2019-06-21 16:39:46.370,0.1031254359657143,0.93250819615034275,-0.15176173618898575,0.370025422765,-0.0446254870769,-0.505092164821,16.8032226563,60.8968157087,-490.915631976
2019-06-21 16:39:46.620,-0.087390899658174981,1.3766307830805,0.084712982177875013,-2.158744165,0.674184156801,-1.77313268706,0.806283950798,57.5421276092,-477.715049744
2019-06-21 16:39:46.870,-0.48601858956471428,0.75281851632200003,0.14882332938054429,1.47264822603,1.06323906398,-2.03651688874,-29.7094661168,46.8536355155,-473.868041992
2019-06-21 16:39:47.120,-0.57638549804700001,0.68430137634249999,0.065565109252922499,3.62758406591,-1.16495667565,0.612980886659,-36.5592269898,54.2316589356,-493.757919311
2019-06-21 16:39:47.370,-0.85379028320228578,0.66017150878942854,-0.065085274832785714,4.40107720491,-0.279922997966,0.265828217896,-26.210837228,62.3419647217,-526.221915109
2019-06-21 16:39:47.620,-0.57012176513675006,0.1109085083008,-0.7503795623782501,1.34254694307,1.30790104821,0.243268646881,-17.6767425537,42.7993335724,-554.776794434
2019-06-21 16:39:47.870,-0.43150111607142849,0.11972045898435714,-0.96594674246628565,0.329048504426,0.24555912711,0.697940219516,-7.26934814453,32.9757101876,-559.700282506
2019-06-21 16:39:48.120,-0.37883758544925,0.11264419555649999,-0.84938621521050006,-1.62417989019,0.458739318173,0.488810934253,-3.82705307007,38.3310317993,-557.883651733
2019-06-21 16:39:48.370,-0.10068402971544284,0.48459952218185709,-0.87179783412428569,-1.72002754765,1.28461828629,-0.278151805615,5.30300249372,57.1456364223,-543.140040807
2019-06-21 16:39:48.620,-0.10664367675785714,0.90255301339399996,-0.34015110560841427,-1.49135445975,-0.880261597367,0.273706837575,9.42248317173,64.0288151333,-529.77356829
2019-06-21 16:39:48.870,-0.11725425720216251,0.99253273010275,-0.35866355896000002,-0.100727843094,0.724182110081,-0.124732045841,7.79159545899,66.2883796692,-521.040115356
2019-06-21 16:39:49.120,-0.063121250697564288,1.007243565152143,-0.33199419294074284,0.490672859551,-0.117179963002,0.221416050023,7.90080261231,65.3975263323,-524.125279018
2019-06-21 16:39:49.370,-0.1748570033481,0.98812648228157141,-0.41614423479357143,0.77584255118,-0.00923405453793,-0.381259777598,8.24576895577,64.3197152274,-529.073896136
2019-06-21 16:39:49.620,-0.0080585479736562521,0.65508079528800001,-0.75726127624537498,1.06061768598,-0.979932460359,0.558905134407,5.19054985046,60.585363388,-539.555343628
2019-06-21 16:39:49.870,-0.38035801478799997,0.53893607003357136,-0.71047101702014281,1.26500661584,-0.574794623491,-0.311599815371,-0.842662266323,49.8068804059,-552.069501604
2019-06-21 16:39:50.120,-0.32218933105462499,0.18243598937993749,-0.90400886535649994,1.22989895738,0.267499185033,-0.422335670416,-2.31157684326,36.5695438385,-557.822097778
2019-06-21 16:39:50.370,-0.37357657296328567,0.040440150669671424,-0.83693586077014293,-0.753626042871,0.641896581445,0.258027819063,1.20417131697,28.9473637172,-559.420392718
2019-06-21 16:39:50.620,-0.22283717564167141,0.3568049839565714,-0.8410448346817142,-2.26499982694,1.1025411964,-0.495813939855,9.23333304268,45.041772025,-551.6297869
2019-06-21 16:39:50.870,-0.025108337402224994,0.92916679382312495,-0.71305274963374998,-1.03525041081,0.418545992184,-0.342950133982,13.2730121612,60.2635993957,-533.231208801
2019-06-21 16:39:51.120,-0.052952357700900003,0.82531520298542849,-0.59026663643985722,0.774665281799,-0.146749421037,-0.091410379301,11.1193259103,62.3968026297,-532.122026716
2019-06-21 16:39:51.370,-0.1096343994139375,0.59226036071775001,-0.79721450805674998,1.46768342321,-0.925350374606,0.02675075407,8.86155128479,55.544555664,-544.058525085
2019-06-21 16:39:51.620,-0.39903913225457144,0.29447937011714281,-0.81592232840471435,1.25868925533,-0.377215957709,-0.727509715595,-0.386077880857,43.0009504046,-556.389831543
2019-06-21 16:39:51.870,-0.34280831473224121,0.054816109793468577,-0.83268955775642861,-0.089220804343,0.175905632561,0.0869810858663,-2.74620492118,34.874899728,-559.374720982
2019-06-21 16:39:52.120,-0.27706146240250001,0.24062156677245,-0.859193801879375,-2.10765055395,1.07787107497,-0.161582405582,3.13342285156,45.6773967743,-553.5001297
2019-06-21 16:39:52.370,-0.039646693638454286,0.89162336076985726,-0.72722734723771432,-1.184375343,0.21874748652,-0.190373179092,7.17276000977,60.9551762172,-537.968148367
2019-06-21 16:39:52.620,-0.020517349243111251,0.81153678894112491,-0.64659881591800006,0.808845865347,-0.570772612989,0.314706611542,6.11655044556,61.7190170288,-536.497764587
2019-06-21 16:39:52.870,-0.13014003208701427,0.64148385184142864,-0.81911141531814291,1.5659769944,-1.12803133841,0.0395669267217,2.85464477539,52.5944279262,-548.141287668
2019-06-21 16:39:53.120,-0.36858367919925,0.216567993164025,-0.83077049255349988,1.36098776901,-0.229495443514,-0.188227765052,-5.12553024292,37.8249359131,-557.349357605
2019-06-21 16:39:53.370,-0.38957650320871423,0.027110508510026856,-0.85896519252228565,-0.689160157853,0.378920799302,0.168164165678,-5.79716055734,30.1307133266,-559.102120536
2019-06-21 16:39:53.620,-0.25787789481032858,0.4011274065290143,-0.83228193010657137,-2.05971264138,0.962421562713,0.44142713039,1.21345738002,43.5868835449,-554.509608677
2019-06-21 16:39:53.870,-0.077015468052400005,0.84139142717742854,-0.69560459681928577,-0.949030960481,0.29042190184,-0.18598299608,7.57660566057,57.6068355015,-540.435825893
2019-06-21 16:39:54.120,-0.074728012085039999,0.83074569702162493,-0.74207687377912501,0.71426313331,-0.330786645045,0.0205422930684,6.96869468689,59.0538215637,-538.954795838
2019-06-21 16:39:54.370,-0.19070216587620001,0.47040448869985718,-0.77568490164600001,1.37165427132,-0.801244846922,-0.256618093763,1.95915440151,51.711390904,-549.745404924
2019-06-21 16:39:54.620,-0.37702560424812498,0.24109458923343749,-0.82275199890137496,1.33905986652,-0.213303257638,-0.389406049721,-5.00818252564,38.2900543213,-557.027503967
2019-06-21 16:39:54.870,-0.36625671386699998,-0.0044468470983028618,-0.80571855817528582,-0.9553930621,0.433273139854,0.0249215190743,-5.58424595424,31.0577828544,-559.38949149
2019-06-21 16:39:55.120,-0.22087097167964997,0.49731445312525002,-0.82594108581524994,-2.17665289135,0.891260947257,0.257461730884,2.0202293396,48.1236629486,-551.273765564
2019-06-21 16:39:55.370,-0.08147539411265714,0.90268380301399986,-0.72269112723228557,-0.431113924933,0.18380239978,-0.124970013552,7.13853672573,60.2433689662,-536.900033134
2019-06-21 16:39:55.620,-0.091685703822625725,0.69779750279014296,-0.65286908830928569,0.93799744604,-0.460451649907,0.0260496721575,6.26493181501,59.4473702567,-540.466256278
2019-06-21 16:39:55.870,-0.22799110412625001,0.53561782836912497,-0.81666374206574999,1.44170631744,-0.750292407198,-0.340744004625,0.487953186033,50.7038917542,-550.114120484
2019-06-21 16:39:56.120,-0.41875130789642856,0.09876360212044287,-0.85477992466528563,1.02536917959,0.0380400984238,-0.459557132143,-4.88814217704,36.6732875279,-558.046831404
2019-06-21 16:39:56.370,-0.35320854187,0.10211181640622001,-0.80832672119100002,-1.44221111962,0.554284716364,0.135047667166,-3.39999198914,36.9750766754,-558.215301514
2019-06-21 16:39:56.620,-0.19415719168525716,0.63907950265070002,-0.83303397042399996,-2.01455292419,1.13747144552,-0.00194471631833,6.45565577916,54.2960728237,-544.693315778
2019-06-21 16:39:56.870,-0.097152709960857134,0.86635262625614284,-0.71879577636728575,-0.0893429673475,0.294560834627,-0.377875965116,8.40973990304,63.0687866211,-532.820870536
2019-06-21 16:39:57.120,-0.10641098022462624,0.66637992858899997,-0.72004890441925007,1.09152989557,-0.542204184895,-0.100854143508,6.02905273438,61.439371109,-537.371627807
2019-06-21 16:39:57.370,-0.31848798479371432,0.43386186872214288,-0.83163888113857143,1.41075883523,-0.395073670262,-0.701640986211,-0.358056204658,53.4698704311,-548.363673619
2019-06-21 16:39:57.620,-0.39616612025657144,-0.012658255440842843,-0.77480861118900002,0.466250721228,0.1758491355,-0.704505748595,-6.23333740235,41.7986624582,-556.750558036
2019-06-21 16:39:57.870,-0.32330703735374999,0.21873664855947503,-0.84148025512725,-2.04043626292,0.958707931997,0.288328466998,-1.94199752808,49.1912841797,-551.513549805
2019-06-21 16:39:58.120,-0.17480659484862499,0.883785247802375,-0.75569725036625002,-1.32785045504,1.00818946505,-0.32210553884,7.11173820496,64.2941570282,-530.049034118
2019-06-21 16:39:58.370,-0.11245218912753334,0.85389963785799994,-0.69816843668633322,0.84810491004,0.280501303396,-0.506269453227,5.34662882487,67.2666219076,-522.644755046
2019-06-21 16:39:58.620,-0.17303276062018752,0.51778984069824996,-0.83357810974074997,1.49441976292,-0.595424829409,-0.971844639865,-1.70966339111,64.3585186005,-534.333114624
2019-06-21 16:39:58.870,-0.37855311802442859,0.15760367257258573,-0.82380022321457147,1.36839733944,-0.142969330186,-1.01853999756,-15.3026014055,54.0407627651,-547.764430454
2019-06-21 16:39:59.120,-0.375944137573125,0.029396057128927497,-0.80912399291975001,-1.23766087354,0.469256374344,0.137374537589,-17.6959781647,48.2217636108,-550.782066345
2019-06-21 16:39:59.370,-0.233422415597,0.58866228376085705,-0.83615766252771428,-2.30860646467,0.967968508766,-0.0565221320274,-11.3121752058,62.315183367,-536.88822719
2019-06-21 16:39:59.620,-0.11769676208501251,0.86679649352975008,-0.70305061340325004,0.101744904314,0.109750499708,-0.291550359285,-11.7141590118,67.4888858795,-522.548851013
2019-06-21 16:39:59.870,-0.15839276994977142,0.68167768205914292,-0.8128858293807143,1.50820169289,-0.792257705462,-0.417885471166,-15.0852290562,64.3825683594,-530.887922014
2019-06-21 16:40:00.120,-0.35002354213171427,0.24996294294098573,-0.82857840401799998,1.61858530684,-0.405466694461,-0.99942051733,-25.0075770787,53.4823303222,-541.894714355
2019-06-21 16:40:00.370,-0.354331970214875,-0.061321258544974999,-0.778900146484375,-0.238903659276,0.12967453993,0.0944176493379,-29.7488613129,41.8172016144,-547.905670166
2019-06-21 16:40:00.620,-0.29501996721528567,0.36075047084271433,-0.85392761230471437,-2.25577836535,0.699147392392,0.88478041106,-23.5081045968,54.09752982,-541.723554339
2019-06-21 16:40:00.870,-0.15834999084462498,0.87584114074700004,-0.71869277954112509,-0.770106225838,0.144226151994,-0.0973403687656,-16.8958148956,64.9116420746,-526.215782165
2019-06-21 16:40:01.120,-0.14032200404577141,0.746289934431,-0.69460187639499993,1.07937762996,-0.465548826099,-0.0284346090039,-17.9935389928,65.1597769601,-528.042994908
2019-06-21 16:40:01.370,-0.29992239815842853,0.44581604003899999,-0.86977277483271431,1.82652298445,-0.779951009794,-0.515726471416,-23.0562700544,58.2296295166,-537.904044015
2019-06-21 16:40:01.620,-0.38987731933587499,0.020809173583974983,-0.78818130493187488,0.90361481892,0.0116141453824,-0.280084685133,-28.5957698822,42.5583705902,-548.67640686
2019-06-21 16:40:01.870,-0.31042916434157147,0.071055821010099995,-0.81698172433085703,-1.86220101117,0.500434067805,0.68884970936,-26.3838021415,45.3818577358,-548.758884975
2019-06-21 16:40:02.120,-0.17718505859372854,0.7246180943075714,-0.80859374999985711,-1.95905534828,0.306779075301,0.262906197548,-16.5297568185,62.9432525635,-533.921334403
2019-06-21 16:40:02.370,-0.13554382324227501,0.75731658935549995,-0.64484024047849997,0.446389507829,-0.327520544285,0.00831309063219,-16.5647277832,66.8635253906,-525.895133972
2019-06-21 16:40:02.620,-0.23231506347639996,0.71548897879442852,-0.81605965750442877,1.62035414039,-0.887069778469,-0.062542093536,-18.121937343,63.1895424979,-533.996381487
2019-06-21 16:40:02.870,-0.40855026245100001,0.22557640075663749,-0.85917472839362496,1.77100631938,-0.389025317554,-0.455437897238,-25.478805542,49.8825702667,-546.664497376
2019-06-21 16:40:03.120,-0.3612278529574286,-0.10354396275101427,-0.79835510253899999,-0.639109240958,0.3858146581,0.477386577144,-27.2323608399,40.3336966378,-552.645612444
2019-06-21 16:40:03.370,-0.2753829956055,0.44811248779310003,-0.81547546386687497,-2.12868137064,0.505854566019,0.759003540543,-17.8384017944,56.7292690277,-543.779838562
2019-06-21 16:40:03.620,-0.16857038225442858,0.87926810128357147,-0.74851553780757141,-0.378382954898,-0.28675244631,0.076922782971,-13.5757664272,67.0413992746,-530.174944196
2019-06-21 16:40:03.870,-0.1780809674944,0.79782758440300017,-0.71651785714271432,1.47673195529,-0.798091397876,0.424565363993,-12.9345528739,65.3236432756,-533.447274344
2019-06-21 16:40:04.120,-0.37559318542475001,0.37639045715337505,-0.84940719604512505,1.72500776827,-0.550362412711,-0.29451019652,-16.7730979919,54.0745601654,-547.931419373
2019-06-21 16:40:04.370,-0.38100324358257137,-0.01564243861605143,-0.75437273298000018,0.745485786637,0.195520080305,-0.137885621981,-20.3533826556,38.2829655239,-556.411150251
2019-06-21 16:40:04.620,-0.34361076354987496,0.115114212036175,-0.83898544311525003,-1.81802116605,0.546311145481,0.877601161262,-15.3894844055,43.389837265,-555.080604553
2019-06-21 16:40:04.870,-0.21044267926899998,0.74727957589214278,-0.79862540108814273,-1.6099355118,0.0341028810681,0.173090557153,-7.27987452916,61.4642072405,-541.35105678
2019-06-21 16:40:05.120,-0.18162918090803748,0.79269218444824996,-0.67259216308587499,0.611509390287,-0.428439968529,0.399342803091,-5.79426765442,65.1497745514,-534.502471924
2019-06-21 16:40:05.370,-0.2794712611606,0.5464106968472715,-0.747885567801857,1.68892833184,-0.848665321563,0.0430962619337,-6.47620282854,57.5873587472,-546.318446568
2019-06-21 16:40:05.620,-0.42283194405699998,0.23978097098214285,-0.83767046247214283,1.48897047403,0.04909400507,-0.602029250153,-11.3539210728,43.1664167132,-556.217651367
2019-06-21 16:40:05.870,-0.42504446847100003,-0.081893920898385722,-0.76951381138414277,-0.554211355787,0.342018935929,-0.0143626940747,-10.7748304094,33.1771327428,-559.562813895
2019-06-21 16:40:06.120,-0.2963943481445,0.30330848693855,-0.81446838378912489,-2.41639165137,0.510258102881,0.379569131603,-4.53501319885,49.9926300049,-552.255905151
2019-06-21 16:40:06.370,-0.26300266810828571,0.90108598981614285,-0.72912597656242861,-0.659595759825,-0.0337331962636,-0.307002856923,-0.948968069894,64.4419773647,-534.567653111
2019-06-21 16:40:06.620,-0.2120456695555625,0.75310134887687497,-0.76673889160137498,1.3751513585,-0.549622020638,-0.0681671700787,-4.34605026245,62.8493556976,-538.6459198
2019-06-21 16:40:06.870,-0.37022399902342862,0.34778050013942863,-0.81552995954257146,1.92391862808,-0.603632282903,-0.531729558587,-12.202015468,49.3012499128,-552.155473982
2019-06-21 16:40:07.120,-0.41195869445800004,-0.052146911621112499,-0.74050140380837504,0.568277131179,0.428753722195,0.118678680684,-15.4412956238,30.9061489105,-559.228721619
2019-06-21 16:40:07.370,-0.35765947614400001,0.165791102818,-0.82428632463714291,-2.33618136723,0.542553025709,0.971763132868,-8.94471740723,38.9337768555,-557.615844727
2019-06-21 16:40:07.620,-0.31355721609942855,0.78563363211528559,-0.77670724051328566,-1.64205696297,0.304598288775,0.122750344874,-1.26080976214,58.7242257255,-542.614057268
2019-06-21 16:40:07.870,-0.22286987304689998,0.81191253662175011,-0.65054130554224998,0.961408277475,-0.348281516168,0.0861146787177,-1.26572227478,61.7898063659,-539.784057617
2019-06-21 16:40:08.120,-0.39828055245528571,0.41173008510035719,-0.80380902971528578,1.69650612845,-0.459144494354,-0.746818280266,-4.70186505999,51.891658238,-550.201599121
2019-06-21 16:40:08.370,-0.42820358276362502,-0.016523361206125006,-0.77803802490237495,0.98321087824,0.0714229843797,-0.914094158074,-11.0421924591,34.9066104889,-558.926765442
2019-06-21 16:40:08.620,-0.35313633510042852,-0.038927350725385716,-0.78636387416300002,-2.03549765894,0.245624640873,0.821187358068,-10.717036656,36.0692727225,-558.559709821
2019-06-21 16:40:08.870,-0.34762355259485717,0.7359880719862858,-0.80779157366085719,-1.97066285003,0.148444142619,0.212714970109,-4.41636439732,56.4142761231,-545.805829729
2019-06-21 16:40:09.120,-0.28924560546862499,0.81130981445375006,-0.70255279541000004,0.699865085772,-0.28109858385,0.0277036331081,-4.84120368957,62.5088882446,-538.587913513
2019-06-21 16:40:09.370,-0.37540544782371432,0.52081734793528567,-0.79271806989400007,1.88345878148,-0.581935737774,-0.35517057652,-7.76941571917,52.4509604318,-548.820251465
2019-06-21 16:40:09.620,-0.462432861328125,0.019277572631862527,-0.75305747985837512,1.33671079199,0.159326941165,-0.7077404193,-12.9423103333,33.440820694,-557.824882507
2019-06-21 16:40:09.870,-0.39544023786257149,-0.079827444893999983,-0.78161621093728573,-1.67358700216,0.17509256948,0.489890308687,-11.0932421003,28.8569597517,-557.561279297
2019-06-21 16:40:10.120,-0.34517778669085708,0.5650809151785714,-0.76033673967585713,-2.40975933401,0.296696005008,0.622794982436,-5.99904087612,48.5648040772,-547.718383789
2019-06-21 16:40:10.370,-0.33048575265057145,0.83557346888942852,-0.67545427594842855,0.043823381002,-0.0842581558324,-0.255620131212,-4.78513881138,58.1536843436,-534.57698277
2019-06-21 16:40:10.620,-0.33145332336425004,0.65065383911137498,-0.76922988891549993,1.7020051804,-0.415003255566,-0.109320332613,-7.48871040345,55.0259532929,-541.161399841
2019-06-21 16:40:10.870,-0.50062997000542864,0.16805594308038568,-0.81650434221542856,1.68017608119,-0.00655403944276,-0.836632931488,-13.8754839216,39.8103724888,-554.605739048
2019-06-21 16:40:11.120,-0.386388778686375,-0.17576599121098752,-0.72448539733887496,-0.604874989959,0.0989889320595,-0.0171142388236,-13.2506256104,28.2152462006,-558.770133972
2019-06-21 16:40:11.370,-0.40116446358814278,0.34087262834810289,-0.80820574079242846,-2.50390112742,0.314092686332,0.91770419658,-8.97295706612,46.0150342669,-553.471592494
2019-06-21 16:40:11.620,-0.37780952453612504,0.81645965576175006,-0.70769691467299989,-0.665072816922,0.0873882356406,-0.112010092025,-4.14481925964,61.370300293,-539.064750671
2019-06-21 16:40:11.870,-0.32393755231600002,0.70830644880028582,-0.67854309082028585,1.27599401955,-0.311195471427,0.0350965825612,-4.87436785017,59.8631700788,-541.996198381
2019-06-21 16:40:12.120,-0.48392377580928564,0.32631138392857145,-0.83571515764514281,1.76757943027,-0.374225798481,-1.05099301229,-9.99999346052,48.0529283796,-553.006373814
2019-06-21 16:40:12.370,-0.467552185058625,-0.122198104858425,-0.73311042785649994,0.45258841474,0.202827547043,-0.58303230862,-14.2489261627,31.3626880646,-559.358474731
2019-06-21 16:40:12.620,-0.38834054129442863,0.030133928571385714,-0.78182547433014282,-2.15926015721,0.0929859054019,0.758791890573,-12.6986410958,38.8138384138,-557.486990792
2019-06-21 16:40:12.870,-0.41990470886224995,0.70002174377437498,-0.73262596130362501,-1.62166436809,0.000699212944187,0.155881642953,-7.60828590393,59.157913208,-541.803977967
2019-06-21 16:40:13.120,-0.36627633231014289,0.81914629255014293,-0.69572448730471426,0.947746289617,-0.372065670476,0.0647770183228,-9.14468383789,62.8051169259,-538.008344378
2019-06-21 16:40:13.370,-0.46890258789057143,0.44908360072528575,-0.78040204729357132,1.80219546443,-0.404539229589,-0.547888935269,-12.1658979144,53.218586513,-548.953839983
2019-06-21 16:40:13.620,-0.48550796508775002,0.010513305664043758,-0.74936485290512511,1.23077290698,0.148968476237,-0.751974992374,-17.6790733337,35.1774787903,-557.311553955
2019-06-21 16:40:13.870,-0.4546443394252857,-0.13078526088172857,-0.75502450125557152,-1.29339416298,0.271069204786,0.592599225003,-16.0916813442,30.0575910296,-559.459263393
2019-06-21 16:40:14.120,-0.45946311950675001,0.51272964477525007,-0.7767333984375,-2.19698815694,0.134829787299,0.543046143274,-9.72626495361,51.8892211914,-549.272285462
2019-06-21 16:40:14.370,-0.40125383649528568,0.74071175711485715,-0.66297040666871432,-0.0353217338086,-0.0655659988186,-0.169660063263,-9.34636143276,62.256729126,-538.960492815
2019-06-21 16:40:14.620,-0.40597098214300004,0.62569536481600008,-0.73487636021199998,1.63055556917,-0.370201800119,-0.202242203258,-10.5629054478,57.7200666155,-543.927376883
2019-06-21 16:40:14.870,-0.52430534362787506,0.147975921630975,-0.79740715026862508,1.70870855661,-0.152715876786,-0.824555220115,-17.0094718933,40.3884124756,-555.205596924
2019-06-21 16:40:15.120,-0.45849609375014289,-0.16693769182482857,-0.69485691615528566,-0.231397007111,0.1474946496,0.009626642528,-18.074168614,26.2705819266,-559.256469727
2019-06-21 16:40:15.370,-0.43935203552237495,0.16211318969726249,-0.79179000854487502,-2.17271068057,0.129233120979,0.973767741779,-14.9178581238,40.7198829651,-555.044746399
2019-06-21 16:40:15.620,-0.48684038434728577,0.76445661272314269,-0.75534711565285728,-0.838807668833,-0.164981954492,0.143195470607,-11.3230154855,58.1241128104,-543.676906041
2019-06-21 16:40:15.870,-0.41626412527914292,0.69060625348771421,-0.66771589006685717,1.04807905752,-0.218743529824,-0.0317810611394,-11.6277422224,58.2011631557,-542.568490165
2019-06-21 16:40:16.120,-0.52146720886249998,0.35144233703607503,-0.78729248046824996,1.85083810174,-0.360894014064,-0.710299384213,-17.2580547333,45.0227108002,-553.350830078
2019-06-21 16:40:16.370,-0.51467241559714283,-0.11541312081482716,-0.74638148716514296,1.0058776938,0.143905621535,-0.539898158463,-20.0556945801,24.7279706683,-558.856549944
2019-06-21 16:40:16.620,-0.4237060546875,-0.1004714965821375,-0.74193954467775003,-1.58836599945,0.0329342146471,0.820303383567,-18.4435806274,26.1688613892,-559.090690613
2019-06-21 16:40:16.870,-0.50268554687500011,0.56787763323114293,-0.77549961635000009,-1.75857299991,-0.224849245119,0.680002421904,-15.7303859166,48.3592354911,-551.890607561
2019-06-21 16:40:17.120,-0.43745613098137498,0.71878242492687494,-0.67514419555649996,0.556558456723,-0.293515938617,0.14998537101,-15.0066738129,55.506111145,-545.409629822
2019-06-21 16:40:17.370,-0.49079677036814279,0.53686959402900003,-0.78679330008371429,2.01756861172,-0.515530044263,-0.220232008602,-18.5041918073,44.9404253279,-553.959917341
2019-06-21 16:40:17.620,-0.5804268973214286,0.05785914829803572,-0.77666582380014293,1.84101149386,0.224160475571,-0.552690766895,-22.0574754987,23.63873509,-557.362060547
2019-06-21 16:40:17.870,-0.48419380187999994,-0.15937614440907499,-0.69947624206537495,-0.588877581028,0.246891944123,0.474235187292,-18.0013809204,11.9516773224,-557.6355896
2019-06-21 16:40:18.120,-0.49453517368871436,0.25247192382805711,-0.80733598981599997,-2.17531080083,0.109598476011,1.12210409295,-16.8225381034,30.061253139,-558.398132324
2019-06-21 16:40:18.370,-0.51687186104914296,0.73346601213714291,-0.69317190987728572,-0.725706527266,-0.111828340792,0.220954866612,-14.4935041155,47.7794211251,-551.153076172
2019-06-21 16:40:18.620,-0.46215629577637501,0.64174461364750002,-0.70380210876462501,1.32216047821,-0.260957828895,-0.109036106746,-15.7180519104,46.0012722016,-553.253662109
2019-06-21 16:40:18.870,-0.54083469935814288,0.25399998256131429,-0.80010550362728572,1.92029627245,-0.350387843564,-0.771689161235,-19.8116149902,28.2635432652,-556.980006627
2019-06-21 16:40:19.120,-0.49658966064462495,-0.16828155517586252,-0.68542671203612504,0.682366120039,0.227340346981,-0.224225946533,-19.9181499481,9.08708572388,-555.750999451
