,loggingTime(txt),x,y,z,label
93,1561135183264000000,19.5711669922,59.1176300049,-500.34576416,0
94,1561135183297000000,18.7464904785,59.1609344482,-499.043823242,0
95,1561135183334000000,20.4253387451,58.2683868408,-498.704650879,0
96,1561135183365000000,20.4253387451,58.2683868408,-498.704650879,0
97,1561135183419000000,21.917388916,56.8441619873,-498.28213501,0
98,1561135183432000000,21.917388916,56.8441619873,-498.28213501,0
99,1561135183467000000,23.4489135742,56.0183868408,-498.176849365,0
100,1561135183500000000,23.4489135742,56.0183868408,-498.176849365,0
101,1561135183535000000,24.5758666992,54.7995452881,-498.146789551,0
102,1561135183578000000,25.6616668701,54.1010131836,-498.356445312,0
103,1561135183602000000,25.6616668701,54.1010131836,-498.356445312,0
104,1561135183654000000,25.5579528809,53.651550293,-497.579467773,0
105,1561135183670000000,25.5579528809,53.651550293,-497.579467773,0
106,1561135183703000000,24.7162628174,53.4001159668,-495.270690918,0
107,1561135183738000000,24.7162628174,53.4001159668,-495.270690918,0
108,1561135183770000000,23.2216644287,52.3774719238,-491.645782471,0
109,1561135183814000000,22.6343231201,51.3928985596,-488.78338623,0
110,1561135183838000000,22.6343231201,51.3928985596,-488.78338623,0
111,1561135183899000000,23.3834381104,48.9705505371,-486.733825684,0
112,1561135183905000000,23.3834381104,48.9705505371,-486.733825684,0
113,1561135183940000000,23.4454803467,46.4419250488,-484.612426758,0
114,1561135183977000000,23.4454803467,46.4419250488,-484.612426758,0
115,1561135184008000000,23.8567504883,45.7912445068,-483.981445312,0
116,1561135184059000000,24.7245178223,45.2309417725,-484.426727295,0
117,1561135184076000000,24.7245178223,45.2309417725,-484.426727295,0
118,1561135184108000000,24.4046020508,43.8014221191,-483.251464844,0
119,1561135184143000000,24.4046020508,43.8014221191,-483.251464844,0
120,1561135184176000000,24.0918273926,45.9476928711,-484.752624512,0
121,1561135184216000000,24.0918273926,45.9476928711,-484.752624512,0
122,1561135184244000000,24.8492126465,47.1696624756,-486.614318848,0
123,1561135184298000000,23.7980499268,49.5799713135,-488.28125,0
124,1561135184311000000,23.7980499268,49.5799713135,-488.28125,0
125,1561135184346000000,21.6625976562,52.6913146973,-489.275817871,0
126,1561135184379000000,21.6625976562,52.6913146973,-489.275817871,0
127,1561135184414000000,20.6919555664,55.2461700439,-492.640686035,0
128,1561135184457000000,20.6919555664,55.2461700439,-492.640686035,0
129,1561135184481000000,19.4586791992,58.4538269043,-497.560546875,0
130,1561135184536000000,18.1028137207,59.7928466797,-501.219299316,0
131,1561135184549000000,18.1028137207,59.7928466797,-501.219299316,0
132,1561135184581000000,12.354095459,61.9895782471,-502.082519531,0
133,1561135184616000000,12.354095459,61.9895782471,-502.082519531,0
134,1561135184649000000,9.43374633789,63.6334686279,-505.067779541,0
135,1561135184696000000,9.43374633789,63.6334686279,-505.067779541,0
136,1561135184717000000,9.20703125,63.6241607666,-504.838623047,0
137,1561135184752000000,10.6157226562,63.1720733643,-503.660644531,0
138,1561135184784000000,10.6157226562,63.1720733643,-503.660644531,0
139,1561135184819000000,11.9425811768,62.6398620605,-502.790679932,0
140,1561135184853000000,11.9425811768,62.6398620605,-502.790679932,0
141,1561135184887000000,12.3184204102,62.652130127,-503.789581299,0
142,1561135184936000000,12.3184204102,62.652130127,-503.789581299,0
143,1561135184954000000,13.1289672852,62.4522705078,-506.323181152,0
144,1561135184987000000,13.6001434326,61.7120819092,-509.083282471,0
145,1561135185022000000,13.6001434326,61.7120819092,-509.083282471,0
146,1561135185055000000,13.5773162842,61.3411560059,-508.30670166,0
147,1561135185096000000,13.5773162842,61.3411560059,-508.30670166,0
148,1561135185122000000,11.8147735596,62.0838623047,-507.950378418,0
149,1561135185175000000,11.8147735596,62.0838623047,-507.950378418,0
150,1561135185190000000,13.2075195312,61.4055175781,-507.000457764,0
151,1561135185225000000,13.8930206299,61.4425048828,-505.991516113,0
152,1561135185257000000,13.8930206299,61.4425048828,-505.991516113,0
153,1561135185293000000,16.4618988037,60.1597747803,-502.321228027,0
154,1561135185336000000,16.4618988037,60.1597747803,-502.321228027,0
155,1561135185360000000,17.3354492188,59.6757049561,-502.536346436,0
156,1561135185415000000,17.3354492188,59.6757049561,-502.536346436,0
157,1561135185428000000,17.6157226562,59.3852386475,-503.377319336,0
158,1561135185460000000,17.2439422607,59.4463500977,-502.687988281,0
159,1561135185495000000,17.2439422607,59.4463500977,-502.687988281,0
160,1561135185528000000,17.6458740234,58.6468811035,-501.823425293,0
161,1561135185577000000,17.6458740234,58.6468811035,-501.823425293,0
162,1561135185596000000,18.5054779053,57.9398498535,-501.649658203,0
163,1561135185632000000,18.5054779053,57.9398498535,-501.649658203,0
164,1561135185663000000,19.2235870361,57.3758087158,-501.479492188,0
165,1561135185698000000,19.6414031982,56.8025665283,-500.386901855,0
166,1561135185736000000,19.6414031982,56.8025665283,-500.386901855,0
167,1561135185766000000,19.8272705078,56.1446228027,-499.141052246,0
168,1561135185817000000,19.8272705078,56.1446228027,-499.141052246,0
169,1561135185833000000,19.8025817871,55.7040252686,-497.360900879,0
170,1561135185866000000,19.8025817871,55.7040252686,-497.360900879,0
171,1561135185901000000,19.6083679199,55.0268249512,-496.427154541,0
172,1561135185933000000,19.5256347656,54.8786315918,-495.423217773,0
173,1561135185978000000,19.5256347656,54.8786315918,-495.423217773,0
174,1561135186001000000,19.9893798828,55.0476989746,-495.806640625,0
175,1561135186056000000,19.9893798828,55.0476989746,-495.806640625,0
176,1561135186069000000,20.4426727295,55.1327667236,-497.885498047,0
177,1561135186104000000,20.4426727295,55.1327667236,-497.885498047,0
178,1561135186137000000,18.3109436035,54.8194732666,-495.974487305,0
179,1561135186171000000,16.4781188965,55.5012512207,-492.301940918,0
180,1561135186213000000,16.4781188965,55.5012512207,-492.301940918,0
181,1561135186239000000,15.1436462402,57.9971160889,-489.345977783,0
182,1561135186273000000,15.1436462402,57.9971160889,-489.345977783,0
183,1561135186306000000,15.7623291016,60.4881134033,-490.380187988,0
184,1561135186339000000,15.7623291016,60.4881134033,-490.380187988,0
185,1561135186376000000,14.8130493164,62.0902404785,-490.182922363,0
186,1561135186407000000,14.1811523438,62.8082580566,-490.277404785,0
187,1561135186457000000,14.1811523438,62.8082580566,-490.277404785,0
188,1561135186475000000,18.1403808594,61.0431213379,-491.1355896,0
189,1561135186509000000,18.1403808594,61.0431213379,-491.1355896,0
190,1561135186542000000,19.0832214355,58.2423553467,-491.700256348,0
191,1561135186577000000,19.0832214355,58.2423553467,-491.700256348,0
192,1561135186619000000,13.1831512451,59.2444763184,-490.850219727,0
193,1561135186645000000,7.18937683105,58.5591125488,-482.880584717,0
194,1561135186693000000,7.18937683105,58.5591125488,-482.880584717,0
195,1561135186712000000,0.8974609375,55.6919403076,-474.803649902,0
196,1561135186745000000,0.8974609375,55.6919403076,-474.803649902,0
197,1561135186780000000,-4.55209350586,58.8841400146,-473.828186035,0
198,1561135186812000000,-4.55209350586,58.8841400146,-473.828186035,0
199,1561135186853000000,-13.8023681641,54.8221588135,-467.845336914,0
200,1561135186880000000,-19.8350067139,49.386932373,-467.05279541,0
201,1561135186933000000,-19.8350067139,49.386932373,-467.05279541,0
202,1561135186947000000,-28.3941497803,45.9041900635,-470.942749023,0
203,1561135186983000000,-28.3941497803,45.9041900635,-470.942749023,0
204,1561135187016000000,-35.9992980957,45.5126495361,-478.494659424,0
205,1561135187050000000,-35.9992980957,45.5126495361,-478.494659424,0
206,1561135187098000000,-39.5093536377,46.3679046631,-484.09588623,0
207,1561135187118000000,-40.0257263184,47.821472168,-487.593597412,0
208,1561135187152000000,-40.0257263184,47.821472168,-487.593597412,0
209,1561135187185000000,-38.6745147705,51.1601867676,-490.329833984,0
210,1561135187218000000,-38.6745147705,51.1601867676,-490.329833984,0
211,1561135187255000000,-36.2784576416,55.442276001,-493.532531738,0
212,1561135187286000000,-36.2784576416,55.442276001,-493.532531738,0
213,1561135187340000000,-33.007019043,60.4979858398,-499.591430664,0
214,1561135187353000000,-29.5093994141,64.5074157715,-507.559997559,0
215,1561135187388000000,-29.5093994141,64.5074157715,-507.559997559,0
216,1561135187421000000,-25.6079864502,66.7322845459,-517.193847656,0
217,1561135187456000000,-25.6079864502,66.7322845459,-517.193847656,0
218,1561135187493000000,-25.8318481445,63.8963928223,-528.56628418,0
219,1561135187523000000,-25.8318481445,63.8963928223,-528.56628418,0
220,1561135187574000000,-25.9249420166,58.4571228027,-538.432495117,0
221,1561135187591000000,-25.1618499756,52.1718597412,-546.040649414,0
222,1561135187623000000,-25.1618499756,52.1718597412,-546.040649414,0
223,1561135187659000000,-22.1386260986,46.8235321045,-551.789306641,0
224,1561135187691000000,-22.1386260986,46.8235321045,-551.789306641,0
225,1561135187733000000,-17.3922576904,42.3104553223,-556.067749023,0
226,1561135187759000000,-17.3922576904,42.3104553223,-556.067749023,0
227,1561135187813000000,-14.3013763428,38.9284362793,-558.144042969,0
228,1561135187826000000,-11.4444732666,36.5131988525,-559.157775879,0
229,1561135187861000000,-11.4444732666,36.5131988525,-559.157775879,0
230,1561135187894000000,-9.18112182617,35.3458862305,-559.348266602,0
231,1561135187929000000,-9.18112182617,35.3458862305,-559.348266602,0
232,1561135187979000000,-6.88726806641,33.5074768066,-559.45111084,0
233,1561135187997000000,-6.88726806641,33.5074768066,-559.45111084,0
234,1561135188029000000,-6.47534179688,30.6816558838,-560.097900391,0
235,1561135188064000000,-6.13665771484,31.2207946777,-560.102661133,0
236,1561135188097000000,-6.13665771484,31.2207946777,-560.102661133,0
237,1561135188134000000,-5.56549072266,31.8454589844,-560.106384277,0
238,1561135188164000000,-5.56549072266,31.8454589844,-560.106384277,0
239,1561135188210000000,-6.04284667969,34.8181610107,-559.385375977,0
240,1561135188232000000,-6.04284667969,34.8181610107,-559.385375977,0
241,1561135188267000000,-5.01754760742,38.7602844238,-558.20111084,0
242,1561135188300000000,-1.84735107422,43.1041564941,-556.384277344,0
243,1561135188334000000,-1.84735107422,43.1041564941,-556.384277344,0
244,1561135188373000000,1.3125,48.3524169922,-553.116027832,0
245,1561135188402000000,1.3125,48.3524169922,-553.116027832,0
246,1561135188454000000,3.39727783203,54.3836212158,-547.865600586,0
247,1561135188470000000,3.39727783203,54.3836212158,-547.865600586,0
248,1561135188502000000,6.16796875,58.276260376,-542.961181641,0
249,1561135188539000000,6.97274780273,61.0312957764,-537.982299805,0
250,1561135188570000000,6.97274780273,61.0312957764,-537.982299805,0
251,1561135188608000000,8.90049743652,62.5609436035,-534.207275391,0
252,1561135188639000000,8.90049743652,62.5609436035,-534.207275391,0
253,1561135188673000000,10.7261505127,62.6556091309,-532.262207031,0
254,1561135188705000000,10.7261505127,62.6556091309,-532.262207031,0
255,1561135188740000000,10.8852996826,63.7965240479,-529.964416504,0
256,1561135188775000000,8.71887207031,65.2021942139,-527.92578125,0
257,1561135188808000000,8.71887207031,65.2021942139,-527.92578125,0
258,1561135188852000000,7.28153991699,66.1286315918,-523.86730957,0
259,1561135188875000000,7.28153991699,66.1286315918,-523.86730957,0
260,1561135188908000000,8.19660949707,66.1130218506,-520.618835449,0
261,1561135188943000000,8.19660949707,66.1130218506,-520.618835449,0
262,1561135188976000000,9.09992980957,66.0113830566,-519.451293945,0
263,1561135189011000000,7.69468688965,66.4691925049,-519.549682617,0
264,1561135189043000000,7.69468688965,66.4691925049,-519.549682617,0
265,1561135189080000000,7.08435058594,66.5012969971,-522.332641602,0
266,1561135189111000000,7.08435058594,66.5012969971,-522.332641602,0
267,1561135189146000000,6.55801391602,66.5504302979,-522.570129395,0
268,1561135189178000000,6.55801391602,66.5504302979,-522.570129395,0
269,1561135189213000000,6.82383728027,66.0361938477,-523.176513672,0
270,1561135189256000000,8.58975219727,65.3656463623,-524.073669434,0
271,1561135189281000000,8.58975219727,65.3656463623,-524.073669434,0
272,1561135189332000000,9.09312438965,63.9571685791,-526.206420898,0
273,1561135189349000000,9.09312438965,63.9571685791,-526.206420898,0
274,1561135189381000000,8.92262268066,63.7189941406,-527.36126709,0
275,1561135189416000000,9.25350952148,64.1785888672,-528.213195801,0
276,1561135189449000000,9.25350952148,64.1785888672,-528.213195801,0
277,1561135189500000000,8.23240661621,64.7289733887,-528.309082031,0
278,1561135189516000000,8.23240661621,64.7289733887,-528.309082031,0
279,1561135189552000000,6.91296386719,64.3519439697,-531.555725098,0
280,1561135189584000000,6.91296386719,64.3519439697,-531.555725098,0
281,1561135189619000000,5.32388305664,63.3614196777,-535.335571289,0
282,1561135189652000000,5.32388305664,63.3614196777,-535.335571289,0
283,1561135189686000000,5.58293151855,62.7692871094,-536.480651855,0
284,1561135189735000000,5.28575134277,60.7223205566,-539.22869873,0
285,1561135189757000000,5.28575134277,60.7223205566,-539.22869873,0
286,1561135189787000000,5.21932983398,58.7580566406,-542.51550293,0
287,1561135189823000000,5.21932983398,58.7580566406,-542.51550293,0
288,1561135189856000000,4.28353881836,56.2300262451,-545.80255127,0
289,1561135189896000000,1.92303466797,53.8609924316,-548.952331543,0
290,1561135189925000000,1.92303466797,53.8609924316,-548.952331543,0
291,1561135189975000000,-0.81640625,50.3532104492,-552.011474609,0
292,1561135189989000000,-0.81640625,50.3532104492,-552.011474609,0
293,1561135190025000000,-2.52102661133,47.5723571777,-553.914367676,0
294,1561135190057000000,-2.52102661133,47.5723571777,-553.914367676,0
295,1561135190092000000,-3.06983947754,45.0750427246,-554.730163574,0
296,1561135190132000000,-3.06983947754,45.0750427246,-554.730163574,0
297,1561135190160000000,-2.20429992676,42.2682952881,-555.758239746,0
298,1561135190193000000,-2.4075012207,38.212020874,-557.472167969,0
299,1561135190227000000,-2.4075012207,38.212020874,-557.472167969,0
300,1561135190260000000,-2.27584838867,34.6219024658,-558.804199219,0
301,1561135190295000000,-2.27584838867,34.6219024658,-558.804199219,0
302,1561135190327000000,-2.07702636719,30.8877410889,-559.670654297,0
303,1561135190373000000,-1.77474975586,28.6574249268,-559.864990234,0
304,1561135190395000000,-1.77474975586,28.6574249268,-559.864990234,0
305,1561135190432000000,-0.258651733398,27.6062011719,-559.833496094,0
306,1561135190463000000,-0.258651733398,27.6062011719,-559.833496094,0
307,1561135190498000000,1.38041687012,28.3575897217,-559.365539551,0
308,1561135190533000000,1.38041687012,28.3575897217,-559.365539551,0
309,1561135190565000000,3.98020935059,31.0232696533,-558.83984375,0
310,1561135190612000000,3.98020935059,31.0232696533,-558.83984375,0
311,1561135190633000000,5.6761932373,34.844543457,-558.109619141,0
312,1561135190665000000,7.88775634766,40.641784668,-555.861938477,0
313,1561135190701000000,7.88775634766,40.641784668,-555.861938477,0
314,1561135190733000000,9.76153564453,45.8347473145,-551.75769043,0
315,1561135190774000000,9.76153564453,45.8347473145,-551.75769043,0
316,1561135190801000000,11.0975952148,51.9795532227,-546.74798584,0
317,1561135190857000000,12.5609588623,55.5152435303,-541.311645508,0
318,1561135190868000000,12.5609588623,55.5152435303,-541.311645508,0
319,1561135190903000000,13.9934539795,58.6000823975,-536.022949219,0
320,1561135190936000000,13.9934539795,58.6000823975,-536.022949219,0
321,1561135190973000000,13.8943328857,60.3343353271,-532.348754883,0
322,1561135191011000000,13.8943328857,60.3343353271,-532.348754883,0
323,1561135191040000000,13.2817687988,62.3390960693,-529.609313965,0
324,1561135191092000000,12.2828979492,63.1928100586,-529.092651367,0
325,1561135191107000000,12.2828979492,63.1928100586,-529.092651367,0
326,1561135191140000000,11.6885986328,63.3847503662,-530.027099609,0
327,1561135191174000000,11.6885986328,63.3847503662,-530.027099609,0
328,1561135191206000000,11.0437316895,62.8266601562,-530.950561523,0
329,1561135191253000000,11.0437316895,62.8266601562,-530.950561523,0
330,1561135191274000000,10.5537872314,62.3477172852,-532.413513184,0
331,1561135191309000000,10.908416748,61.0035400391,-535.242675781,0
332,1561135191342000000,10.908416748,61.0035400391,-535.242675781,0
333,1561135191376000000,10.3686981201,59.8425750732,-538.006774902,0
334,1561135191411000000,10.3686981201,59.8425750732,-538.006774902,0
335,1561135191444000000,10.6755371094,57.8196563721,-541.520202637,0
336,1561135191493000000,10.6755371094,57.8196563721,-541.520202637,0
337,1561135191512000000,9.44688415527,55.4279785156,-544.735229492,0
338,1561135191544000000,7.25639343262,52.2415771484,-548.410583496,0
339,1561135191579000000,7.25639343262,52.2415771484,-548.410583496,0
340,1561135191612000000,4.84426879883,49.1208496094,-551.857849121,0
341,1561135191653000000,4.84426879883,49.1208496094,-551.857849121,0
342,1561135191680000000,1.46325683594,46.181854248,-554.855102539,0
343,1561135191734000000,1.46325683594,46.181854248,-554.855102539,0
344,1561135191747000000,-1.71917724609,42.805847168,-557.380981445,0
345,1561135191782000000,-2.99658203125,39.6005706787,-558.424743652,0
346,1561135191815000000,-2.99658203125,39.6005706787,-558.424743652,0
347,1561135191850000000,-2.76098632812,37.5151062012,-558.930297852,0
348,1561135191893000000,-2.76098632812,37.5151062012,-558.930297852,0
349,1561135191917000000,-3.09606933594,34.8057556152,-559.278076172,0
350,1561135191950000000,-3.09606933594,34.8057556152,-559.278076172,0
351,1561135191985000000,-3.16261291504,33.8294372559,-559.495239258,0
352,1561135192017000000,-2.5778503418,33.5551300049,-559.947814941,0
353,1561135192052000000,-2.5778503418,33.5551300049,-559.947814941,0
354,1561135192085000000,-1.95199584961,36.0579833984,-558.745727539,0
355,1561135192135000000,-1.95199584961,36.0579833984,-558.745727539,0
356,1561135192153000000,0.194763183594,39.8270111084,-557.701660156,0
357,1561135192190000000,0.194763183594,39.8270111084,-557.701660156,0
358,1561135192220000000,3.20175170898,45.0661773682,-554.820373535,0
359,1561135192256000000,5.60966491699,49.2347106934,-551.157775879,0
360,1561135192290000000,5.60966491699,49.2347106934,-551.157775879,0
361,1561135192325000000,6.10438537598,53.0857849121,-548.358032227,0
362,1561135192373000000,6.10438537598,53.0857849121,-548.358032227,0
363,1561135192390000000,7.24340820312,57.4273223877,-543.245788574,0
364,1561135192425000000,7.24340820312,57.4273223877,-543.245788574,0
365,1561135192458000000,6.82949829102,60.1166229248,-540.052062988,0
366,1561135192491000000,7.51957702637,62.3373565674,-536.145874023,0
367,1561135192533000000,7.51957702637,62.3373565674,-536.145874023,0
368,1561135192558000000,6.92692565918,63.5201263428,-533.470825195,0
369,1561135192594000000,6.92692565918,63.5201263428,-533.470825195,0
370,1561135192626000000,6.78186035156,63.5905914307,-533.010620117,0
371,1561135192661000000,6.78186035156,63.5905914307,-533.010620117,0
372,1561135192693000000,5.72816467285,62.6324615479,-535.3203125,0
373,1561135192728000000,5.52145385742,61.867980957,-536.698913574,0
374,1561135192775000000,5.52145385742,61.867980957,-536.698913574,0
375,1561135192796000000,6.04153442383,60.6870117188,-538.372192383,0
376,1561135192829000000,6.04153442383,60.6870117188,-538.372192383,0
377,1561135192864000000,6.51454162598,58.8285064697,-540.498352051,0
378,1561135192896000000,6.51454162598,58.8285064697,-540.498352051,0
379,1561135192932000000,5.6997833252,55.8570709229,-543.854492188,0
380,1561135192964000000,3.54348754883,53.1936645508,-547.923034668,0
381,1561135193013000000,3.54348754883,53.1936645508,-547.923034668,0
382,1561135193031000000,1.05555725098,50.0694122314,-551.37109375,0
383,1561135193066000000,1.05555725098,50.0694122314,-551.37109375,0
384,1561135193099000000,-1.42990112305,46.9492645264,-554.047912598,0
385,1561135193134000000,-1.42990112305,46.9492645264,-554.047912598,0
386,1561135193172000000,-4.01809692383,43.3812713623,-555.639404297,0
387,1561135193202000000,-5.41786193848,39.4957885742,-556.98260498,0
388,1561135193253000000,-5.41786193848,39.4957885742,-556.98260498,0
389,1561135193269000000,-6.00926208496,35.2735443115,-558.389465332,0
390,1561135193302000000,-6.00926208496,35.2735443115,-558.389465332,0
391,1561135193337000000,-6.3509979248,31.3651428223,-559.18170166,0
392,1561135193369000000,-6.3509979248,31.3651428223,-559.18170166,0
393,1561135193413000000,-6.56929016113,29.2602386475,-559.383178711,0
394,1561135193441000000,-6.61508178711,28.5847625732,-559.450439453,0
395,1561135193472000000,-6.61508178711,28.5847625732,-559.450439453,0
396,1561135193507000000,-5.81968688965,30.2694396973,-558.928161621,0
397,1561135193540000000,-5.81968688965,30.2694396973,-558.928161621,0
398,1561135193574000000,-4.57064819336,31.9731750488,-558.787231445,0
399,1561135193609000000,-4.57064819336,31.9731750488,-558.787231445,0
400,1561135193652000000,-2.82949829102,35.3475036621,-558.126831055,0
401,1561135193675000000,-1.15699768066,39.9181976318,-556.868469238,0
402,1561135193708000000,-1.15699768066,39.9181976318,-556.868469238,0
403,1561135193743000000,1.9141998291,45.0084381104,-554.447021484,0
404,1561135193775000000,1.9141998291,45.0084381104,-554.447021484,0
405,1561135193814000000,4.90464782715,49.953704834,-550.404724121,0
406,1561135193843000000,4.90464782715,49.953704834,-550.404724121,0
407,1561135193892000000,7.04685974121,53.515335083,-546.041503906,0
408,1561135193910000000,7.70161437988,56.3325805664,-542.144775391,0
409,1561135193945000000,7.70161437988,56.3325805664,-542.144775391,0
410,1561135193978000000,7.79359436035,58.6723022461,-538.786315918,0
411,1561135194013000000,7.79359436035,58.6723022461,-538.786315918,0
412,1561135194052000000,7.49948120117,59.8613739014,-537.573547363,0
413,1561135194080000000,7.49948120117,59.8613739014,-537.573547363,0
414,1561135194131000000,7.68801879883,60.3959350586,-537.117126465,0
415,1561135194148000000,6.8553314209,60.3592834473,-536.739440918,0
416,1561135194181000000,6.8553314209,60.3592834473,-536.739440918,0
417,1561135194216000000,7.23007202148,59.2483062744,-538.029663086,0
418,1561135194248000000,7.23007202148,59.2483062744,-538.029663086,0
419,1561135194291000000,6.76643371582,58.0912780762,-540.715881348,0
420,1561135194316000000,6.76643371582,58.0912780762,-540.715881348,0
