,loggingTime(txt),x,y,z,label(N)
0,1.56113518012E+018,0.180618286133,-0.138031005859,-0.985824584961,0
1,1.56113518016E+018,0.0802307128906,-0.151260375977,-0.889144897461,0
2,1.56113518019E+018,0.0567016601562,-0.135986328125,-0.881500244141,0
3,1.56113518022E+018,0.0820770263672,-0.189971923828,-0.870986938477,0
4,1.56113518026E+018,0.133804321289,-0.200302124023,-0.889785766602,0
5,1.56113518029E+018,0.21337890625,-0.124801635742,-0.883285522461,0
6,1.56113518032E+018,0.0305633544922,-0.156433105469,-0.945953369141,0
7,1.56113518037E+018,0.0387725830078,-0.229125976562,-0.988922119141,0
8,1.56113518039E+018,0.238616943359,-0.201599121094,-1.02867126465,0
9,1.56113518042E+018,0.140121459961,-0.294708251953,-0.926956176758,0
10,1.56113518046E+018,-0.0025634765625,-0.245468139648,-0.703399658203,0
11,1.56113518049E+018,0.0456695556641,-0.188522338867,-1.07678222656,0
12,1.56113518053E+018,0.006103515625,-0.153060913086,-1.02551269531,0
13,1.56113518056E+018,-0.00433349609375,-0.210083007812,-0.989242553711,0
14,1.56113518059E+018,-0.11018371582,-0.0971221923828,-0.785171508789,0
15,1.56113518063E+018,-0.0309448242188,-0.0429077148438,-0.781585693359,0
16,1.56113518066E+018,0.0603790283203,-0.0295104980469,-0.845977783203,0
17,1.5611351807E+018,0.0728454589844,-0.0224456787109,-0.731231689453,0
18,1.56113518073E+018,0.0815277099609,0.0878143310547,-1.06274414062,0
19,1.56113518077E+018,0.221755981445,-0.00309753417969,-1.07824707031,0
20,1.5611351808E+018,0.485488891602,0.0991363525391,-0.99382019043,0
21,1.56113518083E+018,0.307968139648,-0.00833129882812,-1.24198913574,0
22,1.56113518086E+018,0.430267333984,0.00108337402344,-1.19189453125,0
23,1.5611351809E+018,0.33772277832,-0.00332641601562,-1.02114868164,0
24,1.56113518093E+018,0.388458251953,0.0162963867188,-1.12159729004,0
25,1.56113518097E+018,0.53923034668,0.0844573974609,-1.10572814941,0
26,1.56113518101E+018,0.338272094727,0.0362396240234,-1.05932617188,0
27,1.56113518103E+018,0.453857421875,0.0980987548828,-1.2437286377,0
28,1.56113518107E+018,0.371597290039,0.11311340332,-0.972579956055,0
29,1.5611351811E+018,0.137542724609,0.120056152344,-1.04536437988,0
30,1.56113518113E+018,0.182510375977,0.129379272461,-1.06581115723,0
31,1.56113518117E+018,0.0419769287109,0.13249206543,-0.92610168457,0
32,1.5611351812E+018,-0.0182952880859,0.172821044922,-0.871063232422,0
